qLearning net worth,Base case net worth,Difference
102923064.98999958,102922600.0,464.98999957740307
102923034.9399996,102922550.0,484.93999959528446
102920333.45999959,102919700.0,633.4599995911121
102917264.48999959,102916540.0,724.4899995923042
102916726.2899996,102916020.0,706.2899996042252
102912843.99999958,102912140.0,703.9999995827675
102910072.84999958,102909270.0,802.849999576807
102909074.7999996,102908320.0,754.7999995946884
102913430.7299996,102912790.0,640.729999601841
102910402.9799996,102909750.0,652.979999601841
102905362.21999957,102904470.0,892.2199995666742
102903916.22999956,102903060.0,856.2299995571375
102904153.26999956,102903420.0,733.269999563694
102906677.06999956,102906030.0,647.0699995607138
102906145.49999955,102905460.0,685.4999995529652
102904793.20999956,102904020.0,773.2099995613098
102905511.19999956,102904770.0,741.1999995559454
102905250.40999956,102904500.0,750.40999956429
102903277.85999957,102902400.0,877.8599995672703
102900369.24999957,102899350.0,1019.2499995678663
102899246.94999957,102898250.0,996.9499995708466
102897301.28999957,102896320.0,981.2899995744228
102895504.77999961,102894300.0,1204.779999613762
102899277.9099996,102898370.0,907.9099995940924
