Approx net worth,Base case net worth,Difference
102893831.95999996,102893670.0,161.95999996364117
102899293.87999995,102899130.0,163.87999995052814
102907518.84999993,102907340.0,178.8499999344349
102905918.00999996,102905740.0,178.00999996066093
102901237.01999997,102901070.0,167.01999996602535
102903882.47999997,102903710.0,172.47999997437
102899204.36999997,102899040.0,164.36999997496605
102899258.00999998,102899090.0,168.0099999755621
102903545.22999997,102903370.0,175.22999997437
102905883.42999996,102905700.0,183.42999996244907
102903924.55999996,102903750.0,174.5599999576807
102903780.35999994,102903610.0,170.3599999397993
102908753.59999995,102908570.0,183.59999994933605
102901399.53999992,102901240.0,159.53999991714954
102901289.10999994,102901130.0,159.1099999397993
102893011.40999992,102892880.0,131.40999992191792
102888784.95999992,102888670.0,114.95999991893768
102891574.2599999,102891450.0,124.25999990105629
102887692.30999988,102887580.0,112.3099998831749
102884246.90999986,102884150.0,96.90999986231327
102877162.85999985,102877100.0,62.85999985039234
102878319.59999985,102878250.0,69.59999984502792
102882552.70999983,102882460.0,92.70999982953072
102882216.04999986,102882120.0,96.04999986290932
102887565.23999988,102887430.0,135.2399998754263
102889871.23999986,102889720.0,151.23999986052513
102888410.40999985,102888270.0,140.4099998474121
102886829.58999985,102886700.0,129.58999985456467
102885953.43999982,102885830.0,123.43999981880188
102887724.27999981,102887590.0,134.279999807477
102891546.08999981,102891380.0,166.08999980986118
102896202.36999981,102896000.0,202.36999981105328
102893297.64999981,102893120.0,177.64999981224537
102889418.14999983,102889270.0,148.14999982714653
102887383.46999982,102887250.0,133.46999981999397
102886297.52999982,102886170.0,127.52999982237816
102881422.02999982,102881330.0,92.02999982237816
102884478.34999985,102884370.0,108.34999984502792
102882924.28999986,102882830.0,94.2899998575449
102879965.80999985,102879900.0,65.80999985337257
102879533.23999985,102879470.0,63.23999984562397
102878243.27999985,102878190.0,53.27999985218048
102875883.38999984,102875840.0,43.38999983668327
102880210.90999983,102880140.0,70.90999983251095
102875376.53999986,102875350.0,26.5399998575449
102877407.53999984,102877360.0,47.53999984264374
102875476.95999981,102875440.0,36.959999814629555
102876495.2199998,102876450.0,45.21999980509281
102880633.40999983,102880540.0,93.40999983251095
102887865.86999983,102887700.0,165.86999982595444
102883968.91999982,102883850.0,118.9199998229742
102886652.4799998,102886500.0,152.47999979555607
102887706.0199998,102887540.0,166.01999980211258
102894064.51999979,102893810.0,254.51999978721142
102903376.75999977,102903030.0,346.75999976694584
102909147.99999979,102908740.0,407.99999979138374
102903529.13999979,102903180.0,349.1399997919798
102904999.03999978,102904640.0,359.0399997830391
102911374.50999977,102910950.0,424.50999976694584
102911418.56999977,102911000.0,418.56999976933
102919196.06999977,102918700.0,496.06999976933
102917032.94999978,102916560.0,472.9499997794628
102912848.19999975,102912410.0,438.1999997496605
102908727.47999975,102908320.0,407.4799997508526
102912934.04999976,102912490.0,444.0499997586012
102912925.14999977,102912480.0,445.1499997675419
102919599.94999975,102919100.0,499.9499997496605
102924337.68999976,102923800.0,537.6899997591972
102926967.32999977,102926400.0,567.3299997746944
102922432.06999978,102921900.0,532.0699997842312
102923528.5099998,102922980.0,548.5099997967482
102924998.3699998,102924440.0,558.3699997961521
102925397.51999979,102924850.0,547.5199997872114
102922879.5999998,102922340.0,539.5999998003244
102920939.6799998,102920400.0,539.6799997985363
102922184.0399998,102921640.0,544.0399997979403
102923087.26999979,102922530.0,557.2699997872114
102919745.42999978,102919220.0,525.4299997836351
102920171.4099998,102919640.0,531.4099998027086
102922575.56999981,102922020.0,555.5699998140335
102921395.4099998,102920860.0,535.4099998027086
102918195.7299998,102917690.0,505.72999979555607
102918122.91999978,102917620.0,502.9199997782707
102913474.37999979,102912990.0,484.3799997866154
102912570.83999978,102912090.0,480.83999978005886
102923099.51999979,102922550.0,549.5199997872114
