Approx net worth,Base case net worth,Difference
100169853.26000005,100169860.0,-6.739999949932098
100169882.78000006,100169890.0,-7.219999939203262
100169804.14000006,100169810.0,-5.859999939799309
100169735.26000006,100169740.0,-4.739999935030937
100169676.16000006,100169680.0,-3.839999943971634
100169617.00000004,100169620.0,-2.9999999552965164
100169498.56000005,100169500.0,-1.4399999529123306
100169656.64000005,100169660.0,-3.35999995470047
100169597.42000005,100169600.0,-2.579999953508377
100169824.66000004,100169830.0,-5.339999958872795
100169795.05000006,100169800.0,-4.9499999433755875
100169676.49000004,100169680.0,-3.5099999606609344
100169686.38000004,100169690.0,-3.619999960064888
100169716.02000004,100169720.0,-3.9799999594688416
100169587.71000004,100169590.0,-2.2899999618530273
100169380.23000003,100169380.0,0.23000003397464752
100169657.15000004,100169660.0,-2.849999964237213
100169637.39000003,100169640.0,-2.609999969601631
100169548.38000004,100169550.0,-1.619999960064888
100169548.38000004,100169550.0,-1.619999960064888
100169568.16000003,100169570.0,-1.8399999737739563
100169746.00000003,100169750.0,-3.9999999701976776
100169124.19000003,100169120.0,4.190000027418137
100168995.75000003,100168990.0,5.750000029802322
100169074.87000002,100169070.0,4.870000019669533
100168966.19000003,100168960.0,6.190000027418137
100168877.18000002,100168870.0,7.180000022053719
100168966.28000002,100168960.0,6.280000016093254
100169035.51000002,100169030.0,5.510000020265579
