Approx net worth,Base case net worth,Difference
102893818.71999992,102893670.0,148.7199999243021
102899300.19999993,102899130.0,170.19999992847443
102907539.12999994,102907340.0,199.12999993562698
102905932.90999992,102905740.0,192.90999992191792
102901247.51999995,102901070.0,177.5199999511242
102903895.37999995,102903710.0,185.37999995052814
102899217.94999996,102899040.0,177.94999995827675
102899266.44999994,102899090.0,176.4499999433756
102903551.04999994,102903370.0,181.04999993741512
102905875.08999994,102905700.0,175.08999994397163
102903929.29999994,102903750.0,179.29999993741512
102903794.21999992,102903610.0,184.2199999243021
102908737.87999995,102908570.0,167.87999995052814
102901427.73999994,102901240.0,187.73999993503094
102901318.66999993,102901130.0,188.66999992728233
102893100.18999994,102892880.0,220.18999993801117
102888917.87999995,102888670.0,247.87999995052814
102891683.81999996,102891450.0,233.81999996304512
102887838.30999996,102887580.0,258.3099999576807
102884439.54999995,102884150.0,289.5499999523163
102877442.55999991,102877100.0,342.5599999129772
102878584.93999991,102878250.0,334.93999990820885
102882745.8699999,102882460.0,285.86999990046024
102882378.78999992,102882120.0,258.78999991714954
102887652.53999992,102887430.0,222.53999991714954
102889923.8799999,102889720.0,203.87999990582466
102888490.30999988,102888270.0,220.3099998831749
102886942.32999988,102886700.0,242.32999987900257
102886069.55999987,102885830.0,239.55999986827374
102887806.93999986,102887590.0,216.93999986350536
102891574.30999987,102891380.0,194.30999986827374
102896156.50999984,102896000.0,156.50999984145164
102893300.88999984,102893120.0,180.88999983668327
102889490.04999983,102889270.0,220.049999833107
102887478.08999984,102887250.0,228.0899998396635
102886411.30999985,102886170.0,241.30999985337257
102881627.06999984,102881330.0,297.06999984383583
102884620.32999983,102884370.0,250.3299998342991
102883093.92999984,102882830.0,263.9299998432398
102880205.44999984,102879900.0,305.44999983906746
102879761.71999985,102879470.0,291.7199998497963
102878497.07999983,102878190.0,307.0799998342991
102876224.68999983,102875840.0,384.68999983370304
102880444.74999982,102880140.0,304.74999982118607
102875726.91999982,102875350.0,376.9199998229742
102877707.99999984,102877360.0,347.9999998360872
102875831.79999983,102875440.0,391.799999833107
102876818.13999984,102876450.0,368.1399998366833
102880830.12999983,102880540.0,290.12999983131886
102887805.60999982,102887700.0,105.60999982059002
102884037.73999982,102883850.0,187.73999981582165
102886643.13999984,102886500.0,143.13999983668327
102887678.55999985,102887540.0,138.55999985337257
102893895.73999983,102893810.0,85.73999983072281
102902947.11999983,102903030.0,-82.88000017404556
102908540.57999982,102908740.0,-199.42000018060207
102903081.81999983,102903180.0,-98.18000017106533
102904502.71999982,102904640.0,-137.28000018000603
102910732.60999982,102910950.0,-217.39000017940998
102910766.58999984,102911000.0,-233.4100001603365
102918387.98999986,102918700.0,-312.01000013947487
102916273.66999987,102916560.0,-286.3300001323223
102912173.23999986,102912410.0,-236.76000013947487
102908128.45999984,102908320.0,-191.54000015556812
102912265.52999982,102912490.0,-224.47000017762184
102912267.12999982,102912480.0,-212.8700001835823
102918817.0899998,102919100.0,-282.91000020504
102923472.5899998,102923800.0,-327.41000020504
102926060.98999979,102926400.0,-339.0100002139807
102921603.06999978,102921900.0,-296.9300002157688
102922702.5299998,102922980.0,-277.47000020742416
102924162.6699998,102924440.0,-277.3300002068281
102924552.09999979,102924850.0,-297.9000002145767
102922061.61999978,102922340.0,-278.38000021874905
102920146.01999977,102920400.0,-253.98000022768974
102921368.79999976,102921640.0,-271.2000002413988
102922267.34999974,102922530.0,-262.6500002592802
102918960.48999974,102919220.0,-259.51000025868416
102919382.70999974,102919640.0,-257.29000025987625
102921768.16999973,102922020.0,-251.83000026643276
102920606.74999972,102920860.0,-253.25000028312206
102917441.24999972,102917690.0,-248.75000028312206
102917385.77999972,102917620.0,-234.22000028192997
102912812.67999971,102912990.0,-177.32000029087067
102911913.1399997,102912090.0,-176.86000029742718
