Approx net worth,Base case net worth,Difference
102941353.41000007,102941100.0,253.41000007092953
102941713.83000009,102941460.0,253.83000008761883
102941953.6300001,102941700.0,253.63000009953976
102940150.63000013,102939900.0,250.63000012934208
102937856.40000013,102937610.0,246.40000012516975
102941539.34000012,102941290.0,249.34000012278557
102941319.2000001,102941070.0,249.20000010728836
102940163.76000011,102939910.0,253.76000010967255
102940474.87000008,102940220.0,254.87000007927418
102940464.75000004,102940210.0,254.75000004470348
102943058.96000004,102942800.0,258.960000038147
102929283.54000005,102929020.0,263.54000005126
102925805.79000007,102925550.0,255.79000006616116
102928422.21000007,102928160.0,262.2100000679493
102928103.13000005,102927840.0,263.1300000548363
102927421.79000002,102927160.0,261.7900000214577
102929491.30000001,102929230.0,261.30000001192093
102931155.74000001,102930890.0,265.74000000953674
