Approx net worth,Base case net worth,Difference
102914835.79000024,102913960.0,875.7900002449751
102916694.83000027,102915790.0,904.8300002664328
102917728.28000025,102916810.0,918.2800002545118
102923258.35000026,102922310.0,948.3500002622604
102927370.93000025,102926400.0,970.9300002455711
102924464.83000024,102923500.0,964.8300002366304
102924351.06000024,102923390.0,961.0600002408028
102922217.49000025,102921260.0,957.4900002479553
102924148.32000023,102923180.0,968.320000231266
102923113.99000023,102922150.0,963.9900002330542
102922889.81000023,102921930.0,959.8100002259016
102916829.13000022,102915870.0,959.130000218749
102915705.61000022,102914750.0,955.6100002229214
102916748.1300002,102915790.0,958.1300002038479
102917575.51000018,102916610.0,965.5100001841784
102919304.8900002,102918330.0,974.8900001943111
102923520.1500002,102922510.0,1010.1500001996756
102923368.78000021,102922380.0,988.7800002098083
102923376.6300002,102922380.0,996.6300002038479
102926625.4500002,102925620.0,1005.4500001966953
102930289.86000021,102929260.0,1029.8600002080202
102932757.17000021,102931700.0,1057.1700002104044
102934142.37000021,102933070.0,1072.3700002133846
102932449.79000022,102931370.0,1079.7900002151728
102932297.38000022,102931220.0,1077.380000218749
102932954.14000022,102931880.0,1074.1400002241135
102933315.7600002,102932240.0,1075.7600001990795
102929715.39000018,102928650.0,1065.39000017941
102935616.26000018,102934560.0,1056.2600001841784
102932528.43000019,102931460.0,1068.4300001859665
102931608.12000018,102930530.0,1078.1200001835823
102934361.55000018,102933300.0,1061.5500001758337
102939367.33000018,102938320.0,1047.3300001770258
102941259.31000018,102940220.0,1039.3100001811981
102943588.37000018,102942560.0,1028.3700001835823
102938387.31000018,102937340.0,1047.3100001811981
102938159.27000019,102937110.0,1049.2700001895428
102936775.4300002,102935710.0,1065.4300002008677
102936631.86000018,102935560.0,1071.860000178218
102927977.07000017,102926820.0,1157.0700001716614
102931878.55000019,102930760.0,1118.5500001907349
102925976.52000019,102924820.0,1156.5200001895428
102922866.75000018,102921690.0,1176.750000178814
102922701.67000018,102921510.0,1191.670000180602
102922894.32000014,102921700.0,1194.320000141859
102922664.61000015,102921470.0,1194.6100001484156
102919805.88000016,102918610.0,1195.8800001591444
102923272.27000016,102922100.0,1172.2700001597404
102926419.88000016,102925250.0,1169.8800001591444
102925645.12000017,102924470.0,1175.1200001686811
102927397.65000015,102926220.0,1177.650000154972
102927945.27000013,102926780.0,1165.2700001299381
102924926.48000012,102923750.0,1176.4800001233816
102932984.45000012,102931830.0,1154.4500001221895
102931250.7500001,102930080.0,1170.7500001043081
102937148.15000011,102936020.0,1128.1500001102686
102942396.87000011,102941300.0,1096.8700001090765
102941047.73000012,102939940.0,1107.7300001233816
102942096.73000011,102941000.0,1096.7300001084805
102939731.06000012,102938620.0,1111.0600001215935
102943306.2500001,102942220.0,1086.2500001043081
102941841.15000011,102940740.0,1101.1500001102686
102939501.98000011,102938370.0,1131.9800001084805
102937368.67000012,102936210.0,1158.6700001209974
102938214.49000013,102937080.0,1134.490000128746
102937899.76000014,102936770.0,1129.7600001394749
102943173.53000015,102942100.0,1073.5300001502037
102944234.38000013,102943160.0,1074.380000129342
102942188.52000014,102941100.0,1088.5200001448393
102942534.23000015,102941460.0,1074.230000153184
102942769.51000015,102941700.0,1069.510000154376
102940995.97000018,102939900.0,1095.9700001776218
102938760.8100002,102937610.0,1150.8100001960993
102942374.0200002,102941290.0,1084.020000204444
102942153.85000022,102941070.0,1083.850000217557
102941011.87000023,102939910.0,1101.8700002282858
102941312.38000022,102940220.0,1092.380000218749
102941311.24000023,102940210.0,1101.2400002330542
102943849.40000021,102942800.0,1049.4000002145767
102930300.26000021,102929020.0,1280.2600002139807
102926881.93000023,102925550.0,1331.93000023067
102929464.84000024,102928160.0,1304.8400002419949
102929150.09000026,102927840.0,1310.090000256896
102928475.59000026,102927160.0,1315.590000256896
102930513.31000026,102929230.0,1283.310000255704
102932159.66000025,102930890.0,1269.6600002497435
