Approx net worth,Base case net worth,Difference
102937947.79999979,102937950.0,-2.200000211596489
102939695.04999979,102939690.0,5.049999788403511
102941391.69999978,102941380.0,11.699999779462814
102938043.61999975,102938040.0,3.6199997514486313
102936718.27999975,102936720.0,-1.7200002521276474
102933023.79999976,102933040.0,-16.20000024139881
102936736.3099998,102936730.0,6.309999793767929
102938795.76999977,102938780.0,15.769999772310257
102936929.49999978,102936920.0,9.499999776482582
102936426.64999978,102936420.0,6.649999782443047
102936454.84999977,102936450.0,4.849999770522118
102938549.49999979,102938540.0,9.499999791383743
102940092.6999998,102940080.0,12.699999794363976
102938940.64999978,102938930.0,10.649999782443047
102935191.42999975,102935190.0,1.429999753832817
102936614.61999978,102936610.0,4.619999781250954
102934588.97999977,102934590.0,-1.020000234246254
102934151.33999977,102934150.0,1.3399997651576996
102933056.48999976,102933060.0,-3.510000243782997
102930592.36999978,102930610.0,-17.630000218749046
102930401.73999979,102930420.0,-18.260000213980675
102929332.30999976,102929350.0,-17.690000236034393
102930556.15999979,102930570.0,-13.840000212192535
102933183.69999982,102933190.0,-6.300000175833702
102932774.53999983,102932780.0,-5.460000172257423
102935477.83999982,102935480.0,-2.1600001752376556
102934527.76999982,102934530.0,-2.2300001829862595
102935549.44999982,102935550.0,-0.5500001758337021
102935649.08999987,102935650.0,-0.9100001305341721
102934563.48999988,102934570.0,-6.510000124573708
102934062.1499999,102934070.0,-7.850000098347664
102937198.2899999,102937200.0,-1.7100000977516174
102937146.51999992,102937150.0,-3.480000078678131
102935418.39999992,102935420.0,-1.6000000834465027
102934987.68999992,102934990.0,-2.3100000768899918
102936314.85999992,102936310.0,4.859999924898148
102937982.91999994,102937980.0,2.9199999421834946
102940510.26999995,102940510.0,0.2699999511241913
102942784.86999995,102942790.0,-5.130000054836273
102944084.03999995,102944090.0,-5.960000053048134
102942347.20999995,102942350.0,-2.7900000512599945
102941658.36999996,102941660.0,-1.630000039935112
102940947.68999997,102940950.0,-2.310000032186508
102940276.80999996,102940280.0,-3.190000042319298
102941574.57999995,102941580.0,-5.420000046491623
102941604.77999996,102941610.0,-5.220000043511391
102940487.71999995,102940490.0,-2.2800000458955765
102938161.36999997,102938160.0,1.3699999749660492
102937961.06999998,102937960.0,1.0699999779462814
102937421.19999997,102937420.0,1.1999999731779099
102937669.23999996,102937670.0,-0.7600000351667404
102937389.95999998,102937390.0,-0.04000002145767212
102938575.63999997,102938580.0,-4.360000029206276
102936194.45999998,102936190.0,4.459999978542328
102936843.57999998,102936840.0,3.5799999833106995
102936872.32,102936870.0,2.3199999928474426
102936825.35,102936820.0,5.3499999940395355
102936007.0,102936000.0,7.0
102938705.74999999,102938700.0,5.749999985098839
102938326.46999998,102938320.0,6.469999983906746
102938760.64999998,102938760.0,0.6499999761581421
102940286.65999997,102940290.0,-3.340000033378601
102940736.49999997,102940740.0,-3.5000000298023224
102940469.64999998,102940470.0,-0.3500000238418579
102940133.53999998,102940130.0,3.5399999767541885
102936982.75,102936970.0,12.75
102933777.19,102933760.0,17.189999997615814
102930577.72999997,102930560.0,17.729999974370003
102933639.81999996,102933620.0,19.81999996304512
102934018.48999996,102934000.0,18.48999996483326
102932707.44999996,102932690.0,17.44999995827675
102933476.66999997,102933460.0,16.669999971985817
102934049.00999993,102934030.0,19.009999930858612
102935108.39999993,102935090.0,18.39999993145466
102938844.19999994,102938820.0,24.199999943375587
102938920.25999992,102938900.0,20.25999991595745
102939767.81999993,102939750.0,17.819999933242798
102943124.35999994,102943110.0,14.359999939799309
102940190.63999993,102940170.0,20.63999992609024
102939962.34999993,102939940.0,22.34999993443489
102941901.30999993,102941880.0,21.30999992787838
102941804.21999995,102941780.0,24.219999954104424
102940577.96999997,102940550.0,27.969999969005585
102938222.86999997,102938190.0,32.86999997496605
102938405.58999999,102938370.0,35.58999998867512
102935591.40999998,102935550.0,41.40999998152256
102935262.64999999,102935220.0,42.6499999910593
102933914.35,102933870.0,44.349999994039536
102932925.98999998,102932880.0,45.98999997973442
102934741.48,102934700.0,41.480000004172325
102931340.53000002,102931290.0,50.530000016093254
102929985.79,102929930.0,55.79000000655651
102932821.4,102932770.0,51.400000005960464
102932344.91,102932290.0,54.90999999642372
102933334.0,102933280.0,54.0
102932237.83999999,102932180.0,57.83999998867512
102929730.46000001,102929670.0,60.46000000834465
102930070.24000001,102930010.0,60.24000000953674
102927948.71000001,102927890.0,58.71000000834465
102925818.44000003,102925760.0,58.44000002741814
102925318.96000002,102925260.0,58.96000002324581
102922499.82000004,102922440.0,59.820000037550926
102921291.50000003,102921230.0,61.50000002980232
102923907.62000003,102923850.0,57.620000034570694
102924009.60000002,102923950.0,59.60000002384186
102923050.71000001,102922990.0,60.71000000834465
102922382.43000004,102922320.0,62.43000003695488
102925839.04000004,102925780.0,59.04000003635883
102925041.32000002,102924980.0,61.320000022649765
102926425.54,102926360.0,65.54000000655651
102925296.81000003,102925230.0,66.81000003218651
102925293.95000005,102925230.0,63.950000047683716
102928658.44000004,102928600.0,58.4400000423193
102928723.86000003,102928670.0,53.860000029206276
102926980.02000001,102926920.0,60.020000010728836
102927108.93,102927050.0,58.93000000715256
102926378.57000001,102926320.0,58.570000007748604
102929192.74000001,102929140.0,52.74000000953674
102930011.60000002,102929960.0,51.60000002384186
102929586.88000003,102929530.0,56.88000002503395
102930037.30000001,102929980.0,57.30000001192093
102926528.87000002,102926460.0,68.87000001966953
102924100.39000002,102924030.0,70.39000001549721
102923003.39000002,102922930.0,73.39000001549721
102926360.15000005,102926290.0,70.15000005066395
102924874.12000003,102924800.0,74.1200000345707
102923676.65000005,102923600.0,76.65000005066395
102923121.85000005,102923040.0,81.85000005364418
102922808.42000003,102922730.0,78.42000003159046
102922389.16000004,102922310.0,79.1600000411272
102921818.34000005,102921740.0,78.34000004827976
102925015.29000007,102924940.0,75.29000006616116
102927447.16000007,102927380.0,67.16000007092953
102926342.19000009,102926270.0,72.19000008702278
102927011.53000009,102926940.0,71.53000009059906
102926272.3800001,102926200.0,72.38000009953976
102923861.96000011,102923790.0,71.96000011265278
102923020.3600001,102922950.0,70.36000010371208
102920817.9800001,102920750.0,67.98000009357929
102918990.2000001,102918920.0,70.20000010728836
102921039.81000012,102920970.0,69.81000012159348
102923187.2800001,102923120.0,67.28000010550022
102924667.3300001,102924600.0,67.33000010251999
102924017.98000011,102923950.0,67.98000010848045
102922906.37000008,102922840.0,66.37000007927418
102923289.36000007,102923220.0,69.36000007390976
102924449.9100001,102924380.0,69.91000010073185
102924527.98000011,102924460.0,67.98000010848045
102925745.64000009,102925680.0,65.64000009000301
102927420.3300001,102927360.0,60.33000010251999
102926167.93000008,102926100.0,67.93000008165836
102927544.04000008,102927480.0,64.04000008106232
102926626.52000007,102926560.0,66.52000007033348
102923698.96000007,102923630.0,68.9600000679493
102922499.48000005,102922430.0,69.48000004887581
102923881.26000005,102923810.0,71.2600000500679
102925602.65000002,102925530.0,72.65000002086163
102924346.00000001,102924270.0,76.00000001490116
102923512.31,102923440.0,72.31000000238419
102922670.99000001,102922600.0,70.99000000953674
102922619.71000002,102922550.0,69.71000002324581
102919768.52000006,102919700.0,68.52000005543232
102916606.74000004,102916540.0,66.74000003933907
102916084.24000005,102916020.0,64.24000005424023
102912200.27000007,102912140.0,60.27000007033348
102909323.74000007,102909270.0,53.74000006914139
102908371.48000005,102908320.0,51.48000004887581
102912857.25000004,102912790.0,67.25000004470348
102909807.72000006,102909750.0,57.72000005841255
102904504.02000009,102904470.0,34.02000008523464
102903092.63000011,102903060.0,32.63000011444092
102903455.9200001,102903420.0,35.92000010609627
102906080.44000012,102906030.0,50.440000116825104
102905508.90000011,102905460.0,48.90000011026859
102904066.0500001,102904020.0,46.050000101327896
102904816.5200001,102904770.0,46.5200001001358
102904545.9900001,102904500.0,45.99000009894371
102902430.60000008,102902400.0,30.600000083446503
102899360.61000006,102899350.0,10.610000059008598
102898258.81000006,102898250.0,8.81000006198883
102896314.55000007,102896320.0,-5.449999928474426
102894282.85000005,102894300.0,-17.14999994635582
102898379.52000006,102898370.0,9.52000005543232
