qLearning net worth,Base case net worth,Difference
102934737.29000008,102934700.0,37.29000008106232
102931359.43000008,102931290.0,69.43000008165836
102930022.4400001,102929930.0,92.44000010192394
102932829.9800001,102932770.0,59.98000009357929
102932347.7900001,102932290.0,57.79000009596348
102933286.36000009,102933280.0,6.360000088810921
102932170.03000008,102932180.0,-9.969999924302101
102929690.28000006,102929670.0,20.280000060796738
102930013.35000007,102930010.0,3.3500000685453415
102927922.99000004,102927890.0,32.990000039339066
102925815.00000003,102925760.0,55.00000002980232
102925315.91,102925260.0,55.90999999642372
102922506.51999998,102922440.0,66.51999998092651
102921301.79999998,102921230.0,71.7999999821186
102923912.01999998,102923850.0,62.019999980926514
102924023.30999999,102923950.0,73.30999998748302
102923057.11999997,102922990.0,67.11999997496605
102922431.60999998,102922320.0,111.60999998450279
102925873.33999999,102925780.0,93.33999998867512
102925090.1,102924980.0,110.09999999403954
102926368.06,102926360.0,8.060000002384186
102925182.93000002,102925230.0,-47.06999997794628
102925156.13000003,102925230.0,-73.86999997496605
102928451.84000003,102928600.0,-148.1599999666214
102928498.72000001,102928670.0,-171.27999998629093
102926830.06000003,102926920.0,-89.93999996781349
102926981.34000003,102927050.0,-68.6599999666214
102926183.54000002,102926320.0,-136.45999997854233
102928999.55,102929140.0,-140.45000000298023
102929823.3,102929960.0,-136.70000000298023
102929418.43999998,102929530.0,-111.56000001728535
102929842.43999998,102929980.0,-137.56000001728535
102926325.32999998,102926460.0,-134.6700000166893
102923922.16999999,102924030.0,-107.83000001311302
102922833.37999998,102922930.0,-96.62000001966953
102926111.35999995,102926290.0,-178.64000004529953
102924628.35999997,102924800.0,-171.64000003039837
102923465.04999997,102923600.0,-134.95000003278255
102922862.49999996,102923040.0,-177.50000004470348
102922593.57999995,102922730.0,-136.42000004649162
102922187.72999996,102922310.0,-122.27000004053116
102921624.30999997,102921740.0,-115.69000002741814
102924801.84999998,102924940.0,-138.15000002086163
102927234.23999998,102927380.0,-145.76000002026558
102926138.53999999,102926270.0,-131.46000000834465
102926804.02000001,102926940.0,-135.97999998927116
102926083.33000001,102926200.0,-116.66999998688698
102923723.50000001,102923790.0,-66.49999998509884
102922872.39000002,102922950.0,-77.60999998450279
102920730.64000003,102920750.0,-19.35999996960163
102918946.80000003,102918920.0,26.80000002682209
102920942.99000004,102920970.0,-27.009999960660934
102923037.73,102923120.0,-82.26999999582767
102924544.13000001,102924600.0,-55.86999998986721
102923880.67,102923950.0,-69.32999999821186
102922800.2,102922840.0,-39.79999999701977
102923102.54,102923220.0,-117.45999999344349
102924218.94000001,102924380.0,-161.05999998748302
102924303.23000003,102924460.0,-156.76999996602535
102925498.55000004,102925680.0,-181.44999995827675
102927149.94000006,102927360.0,-210.05999994277954
102925915.44000007,102926100.0,-184.55999992787838
102927346.94000007,102927480.0,-133.05999992787838
102926384.74000007,102926560.0,-175.2599999308586
102923483.89000008,102923630.0,-146.10999992489815
102922310.85000007,102922430.0,-119.14999993145466
102923678.27000007,102923810.0,-131.72999992966652
102925392.79000007,102925530.0,-137.20999993383884
102924118.26000006,102924270.0,-151.73999993503094
102923355.58000004,102923440.0,-84.41999995708466
102922511.09000005,102922600.0,-88.90999995172024
102922473.65000007,102922550.0,-76.34999993443489
102919687.05000006,102919700.0,-12.949999943375587
102916508.79000005,102916540.0,-31.209999948740005
102915992.26000006,102916020.0,-27.739999935030937
102912002.82000005,102912140.0,-137.1799999475479
102909106.45000005,102909270.0,-163.54999995231628
102908084.86000007,102908320.0,-235.13999992609024
102912560.02000007,102912790.0,-229.97999992966652
102909453.89000008,102909750.0,-296.10999992489815
102904238.53000006,102904470.0,-231.46999993920326
102902812.57000004,102903060.0,-247.42999996244907
102903116.32000005,102903420.0,-303.6799999475479
102905698.29000007,102906030.0,-331.70999993383884
102905155.58000006,102905460.0,-304.4199999421835
102903727.59000008,102904020.0,-292.4099999219179
102904469.33000009,102904770.0,-300.6699999123812
102904208.16000009,102904500.0,-291.8399999141693
102902196.86000007,102902400.0,-203.13999992609024
102899174.24000007,102899350.0,-175.7599999308586
102898013.07000008,102898250.0,-236.9299999177456
102896024.80000007,102896320.0,-295.1999999284744
102894161.62000011,102894300.0,-138.3799998909235
102898111.7500001,102898370.0,-258.2499998956919
"AAPL : 0, -1","AAPL : 0, 1","AAPL : 0, 0","AAPL : 1, -1","AAPL : 1, 1","AAPL : 1, 0","AAPL : 2, -1","AAPL : 2, 1","AAPL : 2, 0","AAPL : 3, -1","AAPL : 3, 1","AAPL : 3, 0","AAPL : 4, -1","AAPL : 4, 1","AAPL : 4, 0","AAPL : 5, -1","AAPL : 5, 1","AAPL : 5, 0","AAPL : 6, -1","AAPL : 6, 1","AAPL : 6, 0","AAPL : 7, -1","AAPL : 7, 1","AAPL : 7, 0","AAPL : 8, -1","AAPL : 8, 1","AAPL : 8, 0","AAPL : 9, -1","AAPL : 9, 1","AAPL : 9, 0","MSFT : 0, -1","MSFT : 0, 1","MSFT : 0, 0","MSFT : 1, -1","MSFT : 1, 1","MSFT : 1, 0","MSFT : 2, -1","MSFT : 2, 1","MSFT : 2, 0","MSFT : 3, -1","MSFT : 3, 1","MSFT : 3, 0","MSFT : 4, -1","MSFT : 4, 1","MSFT : 4, 0","MSFT : 5, -1","MSFT : 5, 1","MSFT : 5, 0","MSFT : 6, -1","MSFT : 6, 1","MSFT : 6, 0","MSFT : 7, -1","MSFT : 7, 1","MSFT : 7, 0","MSFT : 8, -1","MSFT : 8, 1","MSFT : 8, 0","MSFT : 9, -1","MSFT : 9, 1","MSFT : 9, 0","AMZN : 0, -1","AMZN : 0, 1","AMZN : 0, 0","AMZN : 1, -1","AMZN : 1, 1","AMZN : 1, 0","AMZN : 2, -1","AMZN : 2, 1","AMZN : 2, 0","AMZN : 3, -1","AMZN : 3, 1","AMZN : 3, 0","AMZN : 4, -1","AMZN : 4, 1","AMZN : 4, 0","AMZN : 5, -1","AMZN : 5, 1","AMZN : 5, 0","AMZN : 6, -1","AMZN : 6, 1","AMZN : 6, 0","AMZN : 7, -1","AMZN : 7, 1","AMZN : 7, 0","AMZN : 8, -1","AMZN : 8, 1","AMZN : 8, 0","AMZN : 9, -1","AMZN : 9, 1","AMZN : 9, 0","FB : 0, -1","FB : 0, 1","FB : 0, 0","FB : 1, -1","FB : 1, 1","FB : 1, 0","FB : 2, -1","FB : 2, 1","FB : 2, 0","FB : 3, -1","FB : 3, 1","FB : 3, 0","FB : 4, -1","FB : 4, 1","FB : 4, 0","FB : 5, -1","FB : 5, 1","FB : 5, 0","FB : 6, -1","FB : 6, 1","FB : 6, 0","FB : 7, -1","FB : 7, 1","FB : 7, 0","FB : 8, -1","FB : 8, 1","FB : 8, 0","FB : 9, -1","FB : 9, 1","FB : 9, 0","NFLX : 0, -1","NFLX : 0, 1","NFLX : 0, 0","NFLX : 1, -1","NFLX : 1, 1","NFLX : 1, 0","NFLX : 2, -1","NFLX : 2, 1","NFLX : 2, 0","NFLX : 3, -1","NFLX : 3, 1","NFLX : 3, 0","NFLX : 4, -1","NFLX : 4, 1","NFLX : 4, 0","NFLX : 5, -1","NFLX : 5, 1","NFLX : 5, 0","NFLX : 6, -1","NFLX : 6, 1","NFLX : 6, 0","NFLX : 7, -1","NFLX : 7, 1","NFLX : 7, 0","NFLX : 8, -1","NFLX : 8, 1","NFLX : 8, 0","NFLX : 9, -1","NFLX : 9, 1","NFLX : 9, 0","MCD : 0, -1","MCD : 0, 1","MCD : 0, 0","MCD : 1, -1","MCD : 1, 1","MCD : 1, 0","MCD : 2, -1","MCD : 2, 1","MCD : 2, 0","MCD : 3, -1","MCD : 3, 1","MCD : 3, 0","MCD : 4, -1","MCD : 4, 1","MCD : 4, 0","MCD : 5, -1","MCD : 5, 1","MCD : 5, 0","MCD : 6, -1","MCD : 6, 1","MCD : 6, 0","MCD : 7, -1","MCD : 7, 1","MCD : 7, 0","MCD : 8, -1","MCD : 8, 1","MCD : 8, 0","MCD : 9, -1","MCD : 9, 1","MCD : 9, 0","WEN : 0, -1","WEN : 0, 1","WEN : 0, 0","WEN : 1, -1","WEN : 1, 1","WEN : 1, 0","WEN : 2, -1","WEN : 2, 1","WEN : 2, 0","WEN : 3, -1","WEN : 3, 1","WEN : 3, 0","WEN : 4, -1","WEN : 4, 1","WEN : 4, 0","WEN : 5, -1","WEN : 5, 1","WEN : 5, 0","WEN : 6, -1","WEN : 6, 1","WEN : 6, 0","WEN : 7, -1","WEN : 7, 1","WEN : 7, 0","WEN : 8, -1","WEN : 8, 1","WEN : 8, 0","WEN : 9, -1","WEN : 9, 1","WEN : 9, 0","SHAK : 0, -1","SHAK : 0, 1","SHAK : 0, 0","SHAK : 1, -1","SHAK : 1, 1","SHAK : 1, 0","SHAK : 2, -1","SHAK : 2, 1","SHAK : 2, 0","SHAK : 3, -1","SHAK : 3, 1","SHAK : 3, 0","SHAK : 4, -1","SHAK : 4, 1","SHAK : 4, 0","SHAK : 5, -1","SHAK : 5, 1","SHAK : 5, 0","SHAK : 6, -1","SHAK : 6, 1","SHAK : 6, 0","SHAK : 7, -1","SHAK : 7, 1","SHAK : 7, 0","SHAK : 8, -1","SHAK : 8, 1","SHAK : 8, 0","SHAK : 9, -1","SHAK : 9, 1","SHAK : 9, 0","TSLA : 0, -1","TSLA : 0, 1","TSLA : 0, 0","TSLA : 1, -1","TSLA : 1, 1","TSLA : 1, 0","TSLA : 2, -1","TSLA : 2, 1","TSLA : 2, 0","TSLA : 3, -1","TSLA : 3, 1","TSLA : 3, 0","TSLA : 4, -1","TSLA : 4, 1","TSLA : 4, 0","TSLA : 5, -1","TSLA : 5, 1","TSLA : 5, 0","TSLA : 6, -1","TSLA : 6, 1","TSLA : 6, 0","TSLA : 7, -1","TSLA : 7, 1","TSLA : 7, 0","TSLA : 8, -1","TSLA : 8, 1","TSLA : 8, 0","TSLA : 9, -1","TSLA : 9, 1","TSLA : 9, 0"
0.14842307060888243,0,0,-0.016973418133418548,-0.019784466890012387,0,0.07163448057508857,0.008713342042688758,0,-0.02675585304434686,-0.074096849029065,0.0,0.07911586342926248,0,0.06975050003596521,-0.011153205124842407,-0.006027947003878845,0.0,0.0006275582109646038,0.12015727218313274,0.005379195665793172,-0.1241842646118416,0.03608554802747375,0.0029742160635585864,0,0,0,0,0,0,5.754561163083888e-10,0,0,0.10639129261472723,0,0,0.0009947702096680753,0,0,0.031603035881048507,0,0.0037886267645757784,-0.0012284597357356064,-0.0020305119598964497,0.0,-0.06537885486786749,0.007001168662875273,0,0.003351706034632716,0.03256148894799,0.010978985328048623,-0.004852377646141188,0.004243103695286304,0.0,0,0,0,0,0,0,0,0,0,2.9653029703373213e-11,0,0,0.044891419694928714,-0.14798781233731492,0.00012171396077058869,0.7163249849878425,-0.3718761551753239,0.09178265498620461,-0.2006688978325803,-0.5616261698308478,0.0,0.3740628503711522,1.6911402474134225,0.14165273671479622,0.9590108375964589,0,0,-2.0558705006488562,-0.03487242068360066,0.0,-0.17888128446577917,0.03560752884029086,0,0,0,0,0,0,0,1.1636442934066884e-05,0,0,0.027050826357867815,0,0,0.12563543139896027,0.016228641238051216,0.017566412773467214,0.16800432703706986,0.18965983520927707,0.010873768516710786,-0.012217186642356642,-0.03556871612113007,0.03657379977767851,-0.0029408349370555185,0.010689746196043202,0.0,-0.12977255651936184,0.10448262150447678,0.0,-9.169531368331983e-05,6.3317933550280595e-06,0,0,0,0,0.2824827305493793,0,0,-0.05658357530543666,-0.1257821219226856,0.0,0.020356477491272482,-0.1719777117609943,0,-0.05793287594732978,-0.1083344780215133,0.0,-0.04301168478735279,0.04566162881131232,0,-0.023553938734788428,0.027257763591623532,0.014876033057837709,0.08089821941985514,0,0.0025575718002175127,-0.0769737177346235,0.0120933876585973,0.0,0,0.8018877964454636,0.0453763424138978,0.010441464469901577,0.7560762773169912,0,0,0,0,0,0,0,0.10079929136519584,9.66183054586358e-06,0,0.028673918431070505,-0.000814776408474863,0.0027164039801872595,0.13741641386136652,0.045345879922244044,0.043183699321938884,-0.007566463863070787,0.04771368705312704,0.0007310439430064533,0.007061400770829278,-0.002063542547017069,0,-0.012616181879967088,0.012033696373265228,0,0,0,0,0,0,0,0,0,0,0.015901886152310498,0,0.0057353547187862985,0.0027010273061912372,-0.011486018368095586,0.0,0.009740717802716669,0,0,0.010463973231254,-0.014408938826219025,1.0819896011049238e-05,-0.009558924531311063,-0.004787840987383167,0.0,-0.019999999999999574,0.003498622108876315,0.0,-0.0013868669898882368,4.810002837463843e-08,0,0,0,0,0,0,0,0.0017345899762647161,0,0,0.0018180031135390023,0,0,1.6921358697339483e-05,-0.0077108657885918384,0,0.024597669110426372,-0.06361464275587213,0,-0.018433187801425662,0.007540843472327624,0.002424224673210499,-0.005074239925075218,0.010535125467427318,0.0020904440916135235,0.06889197517560458,0.04467529067733557,0.031283753011563484,-0.020623124859777395,0.007873372396527549,0.00032476340422651044,0,0.062021797488161466,0.0014781686633783665,-0.05995832327021269,0.00324851773870137,0,1.8139153342690608e-11,0,0,-0.5,-0.03186200559193453,0.0,1.109573849630847,0.02906797916659202,0,0.12600216788436366,0,0,0.5522489984592164,0.6686655569009334,0.17728100747926845,-0.035010835619208154,0.24994063685720652,0.01706439327020975,-0.04905239724796923,-0.05935340067004789,0.0,-0.10683612120607701,1.1173632136719566e-05,0.0,0,0,0,0,0,0
