Random net worth,Base case net worth,Difference
102977981.80000009,102977950.0,31.800000086426735
102980649.14000006,102980620.0,29.14000006020069
102979505.83000007,102979480.0,25.830000072717667
102974952.53000008,102974930.0,22.5300000756979
102976482.91000007,102976460.0,22.910000070929527
102977908.32000008,102977890.0,18.32000008225441
102977649.3300001,102977630.0,19.33000010251999
102976401.55000012,102976380.0,21.550000116229057
102976880.2000001,102976860.0,20.20000010728836
102977780.33000012,102977760.0,20.33000011742115
102979572.12000011,102979550.0,22.1200001090765
102979206.79000011,102979190.0,16.79000011086464
102981662.42000012,102981650.0,12.420000120997429
102980481.10000011,102980470.0,11.100000113248825
102990414.1900001,102990400.0,14.190000101923943
102990960.7600001,102990950.0,10.760000094771385
102989360.8300001,102989350.0,10.830000102519989
102989282.9900001,102989270.0,12.99000009894371
102986618.51000008,102986600.0,18.510000079870224
102984742.00000007,102984720.0,22.000000074505806
102980590.52000007,102980560.0,30.52000007033348
102982239.76000008,102982220.0,19.760000079870224
102980594.51000008,102980570.0,24.510000079870224
102979866.55000007,102979840.0,26.550000071525574
102977090.81000008,102977050.0,40.81000007688999
102974972.26000008,102974930.0,42.260000079870224
102975355.86000007,102975320.0,35.86000007390976
102973477.82000007,102973430.0,47.82000006735325
102976429.46000005,102976400.0,29.460000053048134
102979419.58000006,102979400.0,19.580000057816505
102968188.89000008,102968130.0,58.89000007510185
102969824.20000009,102969770.0,54.2000000923872
102967154.06000008,102967090.0,64.06000007688999
102961268.34000008,102961190.0,78.34000007808208
102963392.41000007,102963320.0,72.41000007092953
102964809.49000005,102964740.0,69.49000005424023
102962564.23000005,102962490.0,74.23000004887581
102966165.04000004,102966100.0,65.04000003635883
102966710.26000006,102966640.0,70.26000006496906
102967763.03000005,102967700.0,63.03000004589558
102965339.82000005,102965270.0,69.82000005245209
102969646.48000005,102969590.0,56.48000004887581
102968429.15000004,102968370.0,59.15000003576279
102968119.38000005,102968060.0,59.38000005483627
102964714.82000005,102964650.0,64.82000005245209
102968396.21000004,102968340.0,56.21000003814697
102964571.02000004,102964510.0,61.02000004053116
102964183.47000003,102964120.0,63.47000002861023
102964451.08000003,102964390.0,61.08000002801418
102967259.72000003,102967200.0,59.72000002861023
102967761.01000002,102967700.0,61.01000002026558
102966263.48000002,102966200.0,63.480000019073486
102965754.93000002,102965690.0,64.93000002205372
102964146.65000002,102964080.0,66.65000002086163
102962130.52000003,102962060.0,70.52000002563
102960927.71000002,102960850.0,77.71000002324581
102958986.00000003,102958910.0,76.00000002980232
102958741.66000003,102958660.0,81.66000002622604
102958959.66000003,102958880.0,79.66000002622604
102962149.79000004,102962070.0,79.79000003635883
102965056.42000002,102964980.0,76.4200000166893
102963121.34000002,102963040.0,81.34000001847744
102966394.48,102966320.0,74.48000000417233
102966558.30000001,102966480.0,78.30000001192093
102969411.23000003,102969330.0,81.23000003397465
102969547.48000003,102969470.0,77.48000003397465
102972772.46000002,102972700.0,72.46000002324581
102970997.18000002,102970920.0,77.18000002205372
102971728.23000003,102971650.0,78.23000003397465
102973543.17000005,102973470.0,73.17000004649162
102971990.18000002,102971910.0,80.18000002205372
102971896.66000001,102971820.0,76.66000001132488
102971997.55000001,102971920.0,77.55000001192093
102969207.97000003,102969120.0,87.97000002861023
102968169.06000005,102968080.0,89.06000004708767
102968852.03000005,102968760.0,92.03000004589558
102967564.70000006,102967480.0,84.70000006258488
102968186.69000007,102968100.0,86.69000007212162
102972046.68000008,102971960.0,86.68000008165836
102970065.1100001,102969980.0,85.11000010371208
102969467.53000009,102969380.0,87.53000009059906
102971355.53000009,102971270.0,85.53000009059906
102971154.29000008,102971070.0,84.29000008106232
102966627.12000008,102966530.0,97.12000007927418
102966161.86000009,102966070.0,91.86000008881092
102965978.4900001,102965890.0,88.49000009894371
102967579.34000008,102967480.0,99.34000007808208
102964745.67000008,102964650.0,95.67000007629395
102964908.7300001,102964810.0,98.73000009357929
102967318.1600001,102967220.0,98.16000010073185
102966835.69000009,102966740.0,95.69000008702278
102967161.82000008,102967070.0,91.82000008225441
102966325.06000009,102966230.0,95.06000009179115
102965362.0200001,102965270.0,92.0200001001358
102963353.53000009,102963260.0,93.53000009059906
102964427.5500001,102964340.0,87.5500001013279
102963099.16000012,102963010.0,89.16000011563301
102964545.66000012,102964460.0,85.66000011563301
102966383.13000014,102966300.0,83.13000014424324
102967063.97000012,102966980.0,83.9700001180172
