Approx net worth,Base case net worth,Difference
102942674.21999985,102942470.0,204.2199998497963
102945009.97999986,102944840.0,169.9799998551607
102945071.60999985,102944910.0,161.60999985039234
102944633.72999987,102944480.0,153.72999987006187
102947308.43999991,102947190.0,118.43999990820885
102948722.29999991,102948610.0,112.2999999076128
102947093.4799999,102946970.0,123.4799998998642
102949785.61999989,102949680.0,105.61999988555908
102946525.3199999,102946400.0,125.31999990344048
102947314.5599999,102947200.0,114.55999989807606
102945419.18999988,102945290.0,129.18999987840652
102941691.92999989,102941550.0,141.92999988794327
102942272.32999988,102942130.0,142.32999987900257
102944691.18999988,102944570.0,121.18999987840652
102944721.54999988,102944610.0,111.54999987781048
102945081.22999987,102944990.0,91.22999987006187
102946920.63999985,102946860.0,60.639999851584435
102946025.97999984,102945950.0,75.97999984025955
102942013.67999986,102941930.0,83.67999985814095
102939270.81999984,102939170.0,100.81999984383583
102940345.93999986,102940250.0,95.93999986350536
102941569.93999986,102941450.0,119.93999986350536
102939858.73999983,102939750.0,108.73999983072281
102939282.23999985,102939170.0,112.23999984562397
102937894.53999984,102937810.0,84.53999984264374
102939063.63999987,102938970.0,93.6399998664856
102935897.53999986,102935830.0,67.5399998575449
102938042.77999985,102937950.0,92.77999985218048
102939782.41999987,102939690.0,92.41999986767769
102941485.89999986,102941380.0,105.89999985694885
102938118.57999985,102938040.0,78.57999984920025
102936777.63999987,102936720.0,57.639999866485596
102933094.39999987,102933040.0,54.399999871850014
102936812.87999985,102936730.0,82.87999984622002
102938886.20999984,102938780.0,106.20999984443188
102937018.60999985,102936920.0,98.60999985039234
102936520.98999985,102936420.0,100.98999984562397
102936563.34999983,102936450.0,113.34999983012676
102938624.75999984,102938540.0,84.75999984145164
102940178.71999985,102940080.0,98.7199998497963
102939045.80999988,102938930.0,115.8099998831749
102935241.46999988,102935190.0,51.46999987959862
102936661.22999988,102936610.0,51.229999884963036
102934614.02999988,102934590.0,24.029999881982803
102934207.6099999,102934150.0,57.609999895095825
102933072.2499999,102933060.0,12.249999895691872
102930546.7199999,102930610.0,-63.28000010550022
102930373.49999988,102930420.0,-46.50000011920929
102929297.20999989,102929350.0,-52.79000011086464
102930542.12999992,102930570.0,-27.870000079274178
102933204.12999989,102933190.0,14.1299998909235
102932800.40999988,102932780.0,20.40999987721443
102935547.16999985,102935480.0,67.16999985277653
102934573.60999985,102934530.0,43.60999985039234
102935613.46999986,102935550.0,63.469999864697456
102935692.64999984,102935650.0,42.64999984204769
102934552.46999985,102934570.0,-17.530000150203705
102934015.48999985,102934070.0,-54.51000015437603
102937254.97999984,102937200.0,54.97999984025955
102937182.37999988,102937150.0,32.37999987602234
102935425.28999987,102935420.0,5.28999987244606
102934988.22999988,102934990.0,-1.7700001150369644
102936410.02999988,102936310.0,100.0299998819828
102938092.20999987,102937980.0,112.2099998742342
102940628.33999988,102940510.0,118.33999988436699
102942955.19999988,102942790.0,165.19999988377094
102944298.03999992,102944090.0,208.03999991714954
102942527.8799999,102942350.0,177.87999990582466
102941828.50999989,102941660.0,168.50999988615513
102941077.66999991,102940950.0,127.66999991238117
102940383.7199999,102940280.0,103.71999989449978
102941717.37999989,102941580.0,137.3799998909235
102941750.00999989,102941610.0,140.00999988615513
102940607.7899999,102940490.0,117.78999990224838
102938237.71999988,102938160.0,77.71999987959862
102938031.61999989,102937960.0,71.61999988555908
102937504.21999986,102937420.0,84.21999986469746
102937739.83999987,102937670.0,69.83999986946583
102937431.89999987,102937390.0,41.899999871850014
102938634.01999988,102938580.0,54.019999876618385
102936197.56999987,102936190.0,7.569999873638153
102936871.78999987,102936840.0,31.78999987244606
102936894.09999989,102936870.0,24.099999889731407
102936887.43999992,102936820.0,67.43999992311001
102936032.39999993,102936000.0,32.39999993145466
102938828.03999993,102938700.0,128.0399999320507
102938435.59999992,102938320.0,115.59999991953373
102938829.59999992,102938760.0,69.59999991953373
102940393.66999991,102940290.0,103.66999991238117
102940874.48999989,102940740.0,134.48999989032745
102940651.0799999,102940470.0,181.07999989390373
102940318.27999988,102940130.0,188.2799998819828
102937131.79999988,102936970.0,161.79999987781048
102933902.47999987,102933760.0,142.47999987006187
102930669.71999986,102930560.0,109.71999986469746
102933791.15999985,102933620.0,171.1599998474121
102934172.59999986,102934000.0,172.59999985992908
102932808.99999987,102932690.0,118.99999986588955
102933569.30999985,102933460.0,109.30999985337257
102934190.88999984,102934030.0,160.88999983668327
102935227.94999984,102935090.0,137.94999983906746
102939088.50999981,102938820.0,268.5099998116493
102939146.42999978,102938900.0,246.42999978363514
102939997.7499998,102939750.0,247.7499998062849
102943479.94999981,102943110.0,369.94999980926514
102940446.0099998,102940170.0,276.00999979674816
102940219.99999979,102939940.0,279.99999979138374
102942197.41999981,102941880.0,317.41999980807304
102942134.8799998,102941780.0,354.87999980151653
102940875.5999998,102940550.0,325.59999980032444
102938413.91999981,102938190.0,223.91999980807304
102938618.77999985,102938370.0,248.77999985218048
102935749.01999985,102935550.0,199.01999984681606
102935455.89999986,102935220.0,235.89999985694885
102934052.50999986,102933870.0,182.5099998563528
102933029.02999985,102932880.0,149.02999985218048
102934914.12999988,102934700.0,214.12999987602234
102931432.16999988,102931290.0,142.16999988257885
102930038.68999988,102929930.0,108.68999987840652
102932946.1699999,102932770.0,176.16999989748
102932459.6499999,102932290.0,169.64999990165234
102933492.5899999,102933280.0,212.58999989926815
102932382.2299999,102932180.0,202.2299998998642
102929770.3899999,102929670.0,100.38999989628792
102930142.58999988,102930010.0,132.589999884367
102927937.98999989,102927890.0,47.989999890327454
102925755.31999989,102925760.0,-4.680000111460686
102925246.55999991,102925260.0,-13.440000087022781
102922356.85999994,102922440.0,-83.14000006020069
102921112.31999995,102921230.0,-117.68000005185604
102923780.03999993,102923850.0,-69.9600000679493
102923887.05999993,102923950.0,-62.94000007212162
102922902.83999991,102922990.0,-87.16000008583069
102922180.67999992,102922320.0,-139.3200000822544
102925724.95999992,102925780.0,-55.04000008106232
102924897.89999992,102924980.0,-82.1000000834465
102926397.8799999,102926360.0,37.87999990582466
102925215.7599999,102925230.0,-14.24000009894371
102925218.1799999,102925230.0,-11.820000097155571
102928748.47999991,102928600.0,148.47999991476536
102928834.8699999,102928670.0,164.86999990046024
102926963.62999989,102926920.0,43.6299998909235
102927087.2999999,102927050.0,37.29999989271164
102926344.73999988,102926320.0,24.739999875426292
102929302.41999988,102929140.0,162.41999988257885
102930155.99999988,102929960.0,195.9999998807907
102929706.80999987,102929530.0,176.80999986827374
102930176.58999987,102929980.0,196.58999986946583
102926510.88999987,102926460.0,50.889999866485596
102923939.28999984,102924030.0,-90.71000015735626
102922801.22999986,102922930.0,-128.7700001448393
102926379.74999985,102926290.0,89.74999985098839
102924834.39999986,102924800.0,34.39999985694885
102923592.31999986,102923600.0,-7.680000141263008
102923040.53999984,102923040.0,0.5399998426437378
102922693.37999982,102922730.0,-36.620000183582306
102922218.93999983,102922310.0,-91.06000016629696
102921635.57999982,102921740.0,-104.42000018060207
102924980.59999982,102924940.0,40.5999998152256
102927552.1599998,102927380.0,172.15999980270863
102926395.1499998,102926270.0,125.14999979734421
102927114.04999982,102926940.0,174.04999981820583
102926322.28999983,102926200.0,122.28999982774258
102923751.94999984,102923790.0,-38.05000016093254
102922874.84999986,102922950.0,-75.15000014007092
102920536.48999985,102920750.0,-213.51000015437603
102918596.25999986,102918920.0,-323.7400001436472
102920796.11999986,102920970.0,-173.88000014424324
102923086.84999986,102923120.0,-33.150000140070915
102924658.00999986,102924600.0,58.009999856352806
102923969.13999985,102923950.0,19.139999851584435
102922794.05999984,102922840.0,-45.94000016152859
102923232.49999984,102923220.0,12.499999836087227
102924499.71999983,102924380.0,119.71999983489513
102924551.03999983,102924460.0,91.03999982774258
102925858.27999984,102925680.0,178.27999983727932
102927629.91999982,102927360.0,269.9199998229742
102926285.73999983,102926100.0,185.7399998307228
102927729.69999982,102927480.0,249.6999998241663
102926756.23999985,102926560.0,196.23999984562397
102923638.66999985,102923630.0,8.669999852776527
102922352.02999984,102922430.0,-77.97000016272068
102923812.1299998,102923810.0,2.129999801516533
102925653.4699998,102925530.0,123.46999980509281
102924329.0699998,102924270.0,59.06999979913235
102923414.9299998,102923440.0,-25.0700002014637
102922520.7099998,102922600.0,-79.2900002002716
102922468.04999979,102922550.0,-81.95000021159649
102919418.7199998,102919700.0,-281.2800001949072
102916090.0399998,102916540.0,-449.96000020205975
102915498.49999979,102916020.0,-521.5000002086163
102911393.61999978,102912140.0,-746.380000218749
102908380.54999979,102909270.0,-889.4500002115965
102907371.72999977,102908320.0,-948.2700002342463
102912154.81999975,102912790.0,-635.1800002455711
102908904.47999977,102909750.0,-845.5200002342463
102903233.59999979,102904470.0,-1236.4000002145767
102901722.27999981,102903060.0,-1337.720000192523
102902102.43999979,102903420.0,-1317.5600002110004
102904918.89999978,102906030.0,-1111.100000217557
102904307.44999982,102905460.0,-1152.5500001758337
102902791.86999981,102904020.0,-1228.1300001889467
102903584.91999981,102904770.0,-1185.080000191927
102903277.5599998,102904500.0,-1222.440000206232
102900964.5999998,102902400.0,-1435.4000001996756
102897666.77999978,102899350.0,-1683.2200002223253
102896516.89999978,102898250.0,-1733.100000217557
102894433.51999979,102896320.0,-1886.4800002127886
102892233.91999978,102894300.0,-2066.0800002217293
102896647.25999978,102898370.0,-1722.740000218153
