qLearning net worth,Base case net worth,Difference
102922170.80000016,102922530.0,-359.19999983906746
102918823.79000016,102919220.0,-396.2099998444319
102919241.05000016,102919640.0,-398.94999983906746
102921642.20000018,102922020.0,-377.79999981820583
102920475.88000016,102920860.0,-384.1199998408556
102917273.31000015,102917690.0,-416.6899998486042
102917206.41000015,102917620.0,-413.58999985456467
102912495.41000016,102912990.0,-494.5899998396635
102911579.25000015,102912090.0,-510.7499998509884
102922153.72000013,102922550.0,-396.27999986708164
102922100.50000015,102922500.0,-399.4999998509884
102920458.22000013,102920860.0,-401.77999986708164
102918151.86000012,102918600.0,-448.13999988138676
102918171.37000011,102918630.0,-458.6299998909235
102914936.15000011,102915440.0,-503.8499998897314
102914457.76000011,102914960.0,-502.23999989032745
102918957.4100001,102919390.0,-432.58999989926815
102918601.00000012,102919030.0,-428.9999998807907
102915951.34000014,102916420.0,-468.65999986231327
102913713.53000015,102914210.0,-496.4699998497963
102906306.87000014,102906930.0,-623.1299998611212
102907339.92000015,102907930.0,-590.0799998492002
102901566.73000015,102902250.0,-683.2699998468161
102907006.66000015,102907620.0,-613.3399998545647
102906182.49000014,102906810.0,-627.5099998563528
102905406.41000013,102906050.0,-643.5899998694658
102901037.82000014,102901730.0,-692.179999858141
102900429.16000016,102901140.0,-710.8399998396635
102905231.40000015,102905890.0,-658.5999998450279
102911225.35000016,102911840.0,-614.6499998420477
102913337.43000013,102913960.0,-622.5699998736382
102915216.57000011,102915790.0,-573.4299998879433
102916246.19000012,102916810.0,-563.8099998831749
102921815.94000012,102922310.0,-494.0599998831749
102925957.60000013,102926400.0,-442.39999987185
102923024.18000013,102923500.0,-475.81999987363815
102922920.41000013,102923390.0,-469.5899998694658
102920760.74000014,102921260.0,-499.2599998563528
102922699.17000012,102923180.0,-480.82999987900257
102921654.32000014,102922150.0,-495.67999985814095
102921426.79000014,102921930.0,-503.20999985933304
102915242.26000015,102915870.0,-627.739999845624
102914120.96000016,102914750.0,-629.0399998426437
102915164.25000016,102915790.0,-625.7499998360872
102915984.87000017,102916610.0,-625.1299998313189
