qLearning net worth,Base case net worth,Difference
102943960.00000001,102943960.0,1.4901161193847656e-08
102943720.89000003,102943720.0,0.8900000303983688
102941371.92000003,102941370.0,1.9200000315904617
102942521.68000002,102942520.0,1.6800000220537186
102941134.78000003,102941130.0,4.780000030994415
102948101.69000003,102948100.0,1.6900000274181366
102947471.66000003,102947470.0,1.6600000262260437
102950061.54000002,102950060.0,1.5400000214576721
102947832.92000002,102947830.0,2.9200000166893005
102951039.45000002,102951040.0,-0.5499999821186066
102952000.07000002,102952000.0,0.07000002264976501
102949871.97000003,102949870.0,1.9700000286102295
102956121.06000003,102956130.0,-8.939999967813492
102958060.48000005,102958070.0,-9.519999951124191
102955660.74000001,102955670.0,-9.259999990463257
102953719.77000001,102953730.0,-10.229999989271164
102953052.74000001,102953060.0,-7.259999990463257
102954303.05000001,102954310.0,-6.949999988079071
102955163.5,102955170.0,-6.5
102953175.32000001,102953180.0,-4.679999992251396
102950911.74999999,102950910.0,1.7499999850988388
102951859.28999998,102951860.0,-0.7100000232458115
102951838.92999996,102951840.0,-1.0700000375509262
102952018.56999996,102952020.0,-1.4300000369548798
102956130.60999995,102956150.0,-19.39000004529953
102956558.52999994,102956580.0,-21.470000058412552
102957375.67999995,102957400.0,-24.320000052452087
102957083.05999996,102957100.0,-16.940000042319298
102952792.27999994,102952780.0,12.279999941587448
102953709.72999994,102953700.0,9.72999994456768
102950281.78999996,102950240.0,41.78999996185303
102950440.33999996,102950400.0,40.339999958872795
102948725.97999994,102948670.0,55.97999994456768
102947684.72999996,102947620.0,64.72999995946884
102948525.98999996,102948460.0,65.98999996483326
102948384.20999996,102948320.0,64.20999996364117
102949254.06999996,102949190.0,64.06999996304512
102947449.22999997,102947370.0,79.22999997437
102948872.37999998,102948800.0,72.37999998033047
102949066.83999997,102949000.0,66.83999997377396
102950008.35999998,102949940.0,68.35999998450279
102946756.22999997,102946650.0,106.22999997437
102947102.30999999,102947000.0,102.30999998748302
102945917.12999998,102945810.0,107.12999998033047
102946441.87999998,102946340.0,101.87999998033047
102942784.15999998,102942640.0,144.15999998152256
102943382.27999999,102943250.0,132.27999998629093
102942611.59999998,102942470.0,141.59999997913837
102944944.81999998,102944840.0,104.81999997794628
102945015.80999999,102944910.0,105.80999998748302
102944595.73999996,102944480.0,115.73999996483326
102947260.01999994,102947190.0,70.01999993622303
102948657.69999996,102948610.0,47.69999995827675
102947053.19999994,102946970.0,83.19999994337559
102949726.10999995,102949680.0,46.10999995470047
102946502.62999995,102946400.0,102.62999995052814
102947283.38999997,102947200.0,83.38999997079372
102945403.82999997,102945290.0,113.82999996840954
102941736.90999997,102941550.0,186.9099999666214
102942307.32999995,102942130.0,177.32999995350838
102944687.83999994,102944570.0,117.83999994397163
102944718.58999993,102944610.0,108.58999992907047
102945103.16999993,102944990.0,113.16999992728233
102946904.38999993,102946860.0,44.38999992609024
102946013.97999994,102945950.0,63.97999994456768
102942091.03999995,102941930.0,161.03999994695187
102939403.64999995,102939170.0,233.64999994635582
102940442.11999993,102940250.0,192.11999993026257
102941614.32999992,102941450.0,164.32999992370605
102939960.52999997,102939750.0,210.52999997138977
102939389.72999999,102939170.0,219.72999998927116
102938055.74999999,102937810.0,245.74999998509884
102939184.07,102938970.0,214.06999999284744
102936135.85,102935830.0,305.84999999403954
102938183.22,102937950.0,233.2199999988079
102939863.84999998,102939690.0,173.84999997913837
102941501.35999997,102941380.0,121.35999996960163
102938264.24999997,102938040.0,224.24999997019768
102936988.61999996,102936720.0,268.6199999600649
102933425.78999996,102933040.0,385.789999961853
102936979.13,102936730.0,249.12999999523163
102938961.21,102938780.0,181.2099999934435
102937180.33999997,102936920.0,260.33999997377396
102936722.04999997,102936420.0,302.04999996721745
102936771.86999997,102936450.0,321.86999997496605
102938799.16999999,102938540.0,259.169999986887
102940289.49,102940080.0,209.48999999463558
102939202.10999995,102938930.0,272.10999995470047
102935632.80999997,102935190.0,442.80999997258186
102936993.74999997,102936610.0,383.7499999701977
102935064.17999996,102934590.0,474.1799999624491
102934653.00999995,102934150.0,503.0099999457598
102933602.19999994,102933060.0,542.1999999433756
102931255.16999993,102930610.0,645.1699999272823
102931079.91999991,102930420.0,659.9199999123812
102930034.66999993,102929350.0,684.6699999272823
102931205.09999992,102930570.0,635.0999999195337
102933714.78999993,102933190.0,524.7899999320507
102933320.37999995,102932780.0,540.3799999505281
102935902.97999994,102935480.0,422.9799999445677
102935007.63999994,102934530.0,477.6399999409914
102935983.11999995,102935550.0,433.1199999451637
102936071.70999993,102935650.0,421.70999993383884
102935084.82999992,102934570.0,514.829999923706
102934603.37999994,102934070.0,533.379999935627
102937565.10999994,102937200.0,365.1099999397993
102937527.37999992,102937150.0,377.3799999207258
102935867.57999992,102935420.0,447.57999992370605
102935469.94999993,102934990.0,479.9499999284744
102936681.13999991,102936310.0,371.1399999111891
102938314.70999992,102937980.0,334.7099999189377
102940734.35999991,102940510.0,224.359999909997
102942939.85999992,102942790.0,149.85999992489815
102944161.22999993,102944090.0,71.22999992966652
102942487.75999993,102942350.0,137.7599999308586
102941865.33999993,102941660.0,205.33999992907047
102941178.99999993,102940950.0,228.9999999254942
102940556.55999991,102940280.0,276.5599999129772
102941784.75999993,102941580.0,204.7599999308586
102941806.15999994,102941610.0,196.15999993681908
102940733.63999994,102940490.0,243.6399999409914
102938538.56999992,102938160.0,378.56999991834164
102938346.4899999,102937960.0,386.4899999052286
102937822.10999991,102937420.0,402.109999909997
102938054.27999991,102937670.0,384.2799999117851
102937797.27999991,102937390.0,407.2799999117851
102938915.3999999,102938580.0,335.39999990165234
102936665.9199999,102936190.0,475.91999989748
102937264.46999991,102936840.0,424.46999990940094
102937296.56999989,102936870.0,426.5699998885393
102937258.16999988,102936820.0,438.16999988257885
102936540.2199999,102936000.0,540.2199998944998
102939054.1699999,102938700.0,354.16999989748
102938712.3399999,102938320.0,392.33999989926815
102939143.48999988,102938760.0,383.4899998754263
102940599.2499999,102940290.0,309.2499998956919
102941016.76999989,102940740.0,276.76999989151955
102940732.78999989,102940470.0,262.7899998873472
102940416.12999989,102940130.0,286.1299998909235
102937455.23999988,102936970.0,485.2399998754263
102934437.45999987,102933760.0,677.4599998742342
102931407.34999989,102930560.0,847.3499998897314
102934260.7399999,102933620.0,640.7399999052286
102934656.53999989,102934000.0,656.5399998873472
102933418.34999989,102932690.0,728.3499998897314
