qLearning net worth,Base case net worth,Difference
102966995.24000017,102967370.0,-374.7599998265505
102969716.67000017,102970080.0,-363.3299998342991
102969458.04000017,102969830.0,-371.9599998295307
102969108.32000017,102969510.0,-401.6799998283386
102968586.33000016,102969010.0,-423.66999983787537
102966070.93000017,102966550.0,-479.06999982893467
102967019.15000017,102967480.0,-460.84999983012676
102961152.09000017,102961660.0,-507.90999983251095
102963521.82000017,102963970.0,-448.1799998283386
102964018.05000016,102964460.0,-441.94999983906746
102960880.99000016,102961330.0,-449.00999984145164
102963854.72000018,102964290.0,-435.27999982237816
102963457.0300002,102963890.0,-432.9699998050928
102964824.88000019,102965240.0,-415.1199998110533
102963749.66000019,102964160.0,-410.3399998098612
102964501.5100002,102964930.0,-428.4899998009205
102964022.2500002,102964470.0,-447.7499998062849
102961598.5900002,102962080.0,-481.4099998027086
102964074.4700002,102964540.0,-465.52999979257584
102964316.53000018,102964770.0,-453.469999819994
102964029.94000019,102964470.0,-440.0599998086691
102964554.13000017,102965000.0,-445.86999982595444
102964766.99000017,102965200.0,-433.0099998265505
102963613.67000015,102964050.0,-436.32999984920025
102962894.80000016,102963300.0,-405.19999983906746
102963499.02000013,102963880.0,-380.9799998700619
102965275.38000013,102965600.0,-324.6199998706579
102958836.39000015,102959250.0,-413.60999985039234
102962119.69000015,102962510.0,-390.3099998533726
102966060.26000012,102966360.0,-299.7399998754263
102963696.25000013,102964030.0,-333.74999986588955
102962390.72000012,102962770.0,-379.2799998819828
102965107.62000012,102965460.0,-352.37999987602234
102967342.24000011,102967670.0,-327.75999988615513
102960388.5500001,102960820.0,-431.4499998986721
102960963.84000011,102961410.0,-446.1599998921156
102962446.5200001,102962860.0,-413.4799998998642
102963091.31000009,102963510.0,-418.68999990820885
102960319.29000011,102960780.0,-460.70999988913536
102963476.01000011,102963910.0,-433.98999989032745
102964507.09000011,102964930.0,-422.9099998921156
102963126.98000012,102963570.0,-443.0199998766184
102963271.76000012,102963750.0,-478.2399998754263
102962488.38000011,102962970.0,-481.6199998855591
102962333.41000013,102962830.0,-496.5899998694658
102961361.40000013,102961870.0,-508.59999987483025
102963770.46000013,102964250.0,-479.53999987244606
102961405.42000014,102961910.0,-504.5799998641014
102962453.89000012,102962910.0,-456.10999988019466
102964322.47000015,102964770.0,-447.5299998521805
102970348.54000014,102970730.0,-381.45999985933304
102970077.45000017,102970440.0,-362.549999833107
102968759.24000017,102969200.0,-440.7599998265505
102969500.38000016,102969890.0,-389.6199998408556
102972179.45000015,102972640.0,-460.54999984800816
102972491.45000015,102972920.0,-428.54999984800816
102974221.86000015,102974610.0,-388.13999985158443
102971039.68000014,102971460.0,-420.319999858737
102970585.85000013,102971030.0,-444.14999987185
