qLearning net worth,Base case net worth,Difference
102906139.99999999,102906140.0,-1.4901161193847656e-08
102905690.44999999,102905690.0,0.44999998807907104
102911818.17,102911830.0,-11.82999999821186
102913203.99999999,102913220.0,-16.00000001490116
102916859.87999998,102916890.0,-30.120000019669533
102919955.18999997,102920000.0,-44.81000003218651
102914477.27999997,102914490.0,-12.72000002861023
102914656.50999996,102914670.0,-13.490000039339066
102917870.33999996,102917900.0,-29.660000041127205
102907123.37999995,102907100.0,23.379999950528145
102909320.91999997,102909310.0,10.919999971985817
102901218.19999997,102901150.0,68.19999997317791
102903032.60999998,102902980.0,52.60999998450279
102902449.00999998,102902390.0,59.009999975562096
102905986.01999998,102905960.0,26.019999980926514
102905192.35999998,102905160.0,32.35999998450279
102903969.76999995,102903930.0,39.76999995112419
102901788.27999994,102901730.0,58.27999994158745
102896968.31999993,102896880.0,88.3199999332428
102893189.80999991,102893070.0,119.80999991297722
102884638.97999991,102884450.0,188.97999991476536
102884076.29999995,102883880.0,196.29999995231628
102890123.97999993,102889990.0,133.97999992966652
102892368.42999995,102892260.0,108.42999994754791
102892734.56999992,102892630.0,104.56999991834164
102892596.65999992,102892490.0,106.65999992191792
102890331.57999992,102890200.0,131.57999992370605
102885740.60999992,102885560.0,180.60999992489815
102885789.97999993,102885610.0,179.97999992966652
102889649.19999993,102889510.0,139.19999992847443
102886087.10999994,102885910.0,177.1099999397993
102880249.15999995,102880030.0,219.15999995172024
102887798.11999995,102887650.0,148.11999994516373
102885075.93999995,102884900.0,175.93999995291233
102881423.51999995,102881210.0,213.5199999511242
102876803.46999995,102876550.0,253.46999995410442
102874536.80999996,102874260.0,276.8099999576807
102872451.65999995,102872160.0,291.65999995172024
102874751.70999996,102874490.0,261.70999996364117
102878859.71999998,102878650.0,209.71999998390675
102875886.27,102875640.0,246.26999999582767
102869106.05999999,102868780.0,326.059999987483
102859898.13000001,102859460.0,438.1300000101328
102864840.65999998,102864470.0,370.65999998152256
102866425.65999998,102866080.0,345.65999998152256
102866660.42999998,102866320.0,340.42999997735023
102867456.37999998,102867130.0,326.37999998033047
102875116.19999997,102874920.0,196.1999999731779
102877743.04999997,102877590.0,153.04999996721745
102886152.29999998,102886130.0,22.299999982118607
102889144.82999997,102889170.0,-25.17000003159046
102888308.25999996,102888320.0,-11.740000039339066
102890309.12999998,102890350.0,-40.87000001966953
102898771.99000001,102898930.0,-158.00999999046326
102898120.33,102898270.0,-149.67000000178814
102900295.09999998,102900470.0,-174.90000002086163
102896356.14999999,102896490.0,-133.8500000089407
102893257.19999997,102893360.0,-102.80000002682209
