AAPL percent,boston humidity,WEN price,microsoft trend,MSFT price,SHAK price,MSFT volume,TSLA percent,AMZN price,apple trend,MCD price,AMZN percent,MCD volume,AAPL volume,SHAK volume,new york city humidity,WEN percent,NFLX percent,MCD percent,FB price,AAPL price,boston temperature,TSLA price,NFLX price,TSLA volume,AMZN volume,amazon trend,FB volume,los angeles temperature,FB percent,SHAK percent,new york city temperature,los angeles humidity,MSFT percent,facebook trend,WEN volume,minutes,NFLX volume
0.0206,47.0,16.92,5.0,104.44,46.97,5785559.0,0.0093,1603.59,16.0,180.93,0.0157,503738.0,12576080.0,121102.0,56.0,0.0111,0.0109,0.0111,139.73,165.02,35.0,354.63,262.26,1560548.0,1005805.0,48.0,5348219.0,58.0,0.0168,0.02,35.0,56.0,0.0036,50.0,359294.0,681,1699486.0
0.0205,47.0,16.92,5.0,104.41,46.95,5818102.0,0.0089,1607.33,16.0,180.99,0.0134,506738.0,12617260.0,121402.0,56.0,0.0111,0.01,0.0108,139.75,165.04,35.0,354.77,262.49,1569689.0,1009942.0,48.0,5362166.0,58.0,0.017,0.0204,35.0,56.0,0.0039,50.0,361994.0,682,1704206.0
0.021,47.0,16.9,5.0,104.38,46.97,5848152.0,0.0093,1605.0,16.0,181.04,0.0148,510326.0,12658404.0,122002.0,56.0,0.0123,0.0112,0.0105,139.59,164.96,35.0,354.63,262.17,1577222.0,1013845.0,48.0,5397263.0,58.0,0.0158,0.02,35.0,56.0,0.0042,50.0,365074.0,683,1710355.0
0.022,47.0,16.88,5.0,104.33,47.01,5870960.0,0.0107,1600.03,17.0,180.92,0.0179,512952.0,12690556.0,122202.0,56.0,0.0134,0.014,0.0111,139.28,164.78,35.0,354.13,261.42,1582632.0,1020982.0,49.0,5420124.0,58.0,0.0135,0.0192,35.0,56.0,0.0047,50.0,366374.0,683,1714116.0
0.0226,47.0,16.87,5.0,104.18,46.9,5890284.0,0.0133,1592.75,17.0,180.91,0.0223,520040.0,12757856.0,122602.0,56.0,0.014,0.0164,0.0112,139.17,164.68,35.0,353.21,260.79,1593153.0,1031508.0,49.0,5440660.0,58.0,0.0127,0.0215,35.0,56.0,0.0061,50.0,368389.0,684,1722838.0
0.0211,47.0,16.88,5.0,104.25,46.91,5911665.0,0.0112,1596.07,17.0,180.99,0.0203,524972.0,12812012.0,123002.0,56.0,0.0134,0.0145,0.0108,139.16,164.94,35.0,353.96,261.31,1604639.0,1039604.0,49.0,5466039.0,58.0,0.0126,0.0213,35.0,56.0,0.0054,50.0,371861.0,685,1731044.0
0.0211,47.0,16.89,5.0,104.42,47.02,5951029.0,0.0102,1596.47,17.0,181.04,0.02,529838.0,12875103.0,123552.0,56.0,0.0132,0.0132,0.0105,139.36,164.94,35.0,354.3,261.64,1611075.0,1048404.0,49.0,5486250.0,58.0,0.0141,0.019,35.0,56.0,0.0039,51.0,374285.0,686,1738034.0
0.0211,47.0,16.88,5.0,104.42,46.99,5971512.0,0.0076,1595.45,17.0,181.01,0.0207,535838.0,12906964.0,123952.0,56.0,0.0134,0.011,0.0107,139.19,164.93,35.0,355.23,262.22,1620118.0,1055945.0,49.0,5501519.0,58.0,0.0129,0.0197,35.0,56.0,0.0038,51.0,376692.0,688,1744191.0
0.0214,47.0,16.88,5.0,104.45,46.99,6034066.0,0.0066,1595.53,16.0,180.95,0.0206,539238.0,13005375.0,123952.0,56.0,0.0134,0.01,0.011,139.35,164.88,35.0,355.62,262.48,1634451.0,1067380.0,47.0,5546046.0,58.0,0.014,0.0197,35.0,56.0,0.0035,48.0,379694.0,689,1760466.0
0.0193,47.0,16.92,5.0,104.73,47.23,6093941.0,0.0055,1600.3,16.0,181.19,0.0177,543568.0,13056824.0,126752.0,56.0,0.0111,0.006,0.0097,139.76,165.23,35.0,356.0,263.56,1643441.0,1079711.0,47.0,5564944.0,58.0,0.017,0.0146,35.0,56.0,0.0009,48.0,381994.0,690,1763870.0
0.0201,47.0,16.92,5.0,104.56,47.23,6119508.0,0.0069,1603.99,16.0,181.13,0.0159,544456.0,13109428.0,126752.0,56.0,0.0111,0.0067,0.01,139.78,165.11,35.0,355.5,263.37,1666934.0,1088167.0,47.0,5582524.0,58.0,0.0172,0.0146,35.0,56.0,0.0025,48.0,384425.0,691,1769821.0
0.0195,47.0,16.95,5.0,104.68,47.22,6151268.0,0.0055,1610.51,16.0,181.28,0.0114,551122.0,13186176.0,127952.0,56.0,0.0094,0.0035,0.0092,140.1,165.18,35.0,356.0,264.21,1676732.0,1100131.0,47.0,5622363.0,58.0,0.0195,0.0148,35.0,56.0,0.0013,48.0,386825.0,692,1777519.0
0.0202,47.0,16.93,5.0,104.66,47.19,6184618.0,0.0041,1613.22,16.0,181.2,0.0098,559322.0,13239599.0,128352.0,56.0,0.0108,0.0031,0.0096,140.07,165.09,35.0,356.5,264.31,1684342.0,1112193.0,47.0,5651433.0,58.0,0.0193,0.0154,35.0,56.0,0.0015,48.0,388425.0,693,1783724.0
0.0208,47.0,16.89,5.0,104.62,47.19,6214326.0,0.0041,1613.25,16.0,181.11,0.0097,562992.0,13275908.0,128352.0,56.0,0.0129,0.005,0.0101,139.99,164.98,35.0,356.48,263.81,1689292.0,1119564.0,47.0,5662272.0,59.0,0.0187,0.0154,35.0,56.0,0.0019,49.0,391025.0,695,1791403.0
0.0219,47.0,16.92,5.0,104.61,47.21,6263338.0,0.0025,1614.39,16.0,181.06,0.009,569744.0,13367112.0,129644.0,52.0,0.0111,0.0038,0.0104,140.14,164.8,35.0,357.08,264.14,1696035.0,1127856.0,47.0,5690299.0,59.0,0.0198,0.015,36.0,56.0,0.002,49.0,398065.0,696,1807650.0
0.0198,42.0,16.94,5.0,104.85,47.21,6296074.0,0.0005,1619.96,16.0,181.15,0.0056,576158.0,13408919.0,129644.0,52.0,0.0099,0.0001,0.0099,140.73,165.16,37.0,357.77,265.16,1709091.0,1135131.0,47.0,5727841.0,59.0,0.0241,0.015,36.0,56.0,0.0003,49.0,399465.0,697,1822579.0
0.0192,42.0,16.95,5.0,104.94,47.39,6351541.0,0.0014,1619.01,16.0,181.29,0.0062,579854.0,13505620.0,129844.0,52.0,0.0096,0.0008,0.0091,140.62,165.25,37.0,357.46,265.36,1715530.0,1141374.0,47.0,5828944.0,59.0,0.0233,0.0113,36.0,56.0,0.0011,49.0,402765.0,698,1831575.0
0.0188,42.0,16.97,5.0,105.05,47.5,6391025.0,0.0003,1620.31,16.0,181.4,0.0054,581654.0,13559278.0,130244.0,52.0,0.0085,0.0001,0.0086,140.68,165.32,37.0,358.08,265.16,1720566.0,1146765.0,47.0,5846770.0,59.0,0.0237,0.009,36.0,56.0,0.0022,49.0,403565.0,699,1847321.0
0.0193,42.0,16.92,5.0,104.88,47.5,6414993.0,0.001,1617.9,16.0,181.39,0.0069,591556.0,13600530.0,130244.0,52.0,0.0114,0.0026,0.0086,140.61,165.24,37.0,357.61,264.44,1728131.0,1152092.0,47.0,5866926.0,59.0,0.0232,0.009,36.0,56.0,0.0005,49.0,405865.0,700,1854572.0
0.0201,42.0,16.93,5.0,104.89,47.43,6438061.0,0.0021,1615.54,16.0,181.3,0.0083,595756.0,13621422.0,131044.0,52.0,0.0105,0.0024,0.0091,140.47,165.1,37.0,357.2,264.5,1732458.0,1153735.0,46.0,5880415.0,59.0,0.0222,0.0104,36.0,56.0,0.0007,47.0,408665.0,701,1857488.0
0.0212,42.0,16.94,5.0,104.98,47.43,6475079.0,0.003,1618.85,16.0,181.53,0.0063,601886.0,13760405.0,131044.0,52.0,0.0099,0.0026,0.0078,140.48,164.91,37.0,356.89,264.44,1739558.0,1159989.0,46.0,5918662.0,59.0,0.0223,0.0104,36.0,56.0,0.0015,47.0,415626.0,702,1875740.0
0.022,42.0,16.94,5.0,104.85,47.53,6493794.0,0.0019,1616.21,16.0,181.45,0.0079,603314.0,13801997.0,131244.0,52.0,0.0099,0.0034,0.0083,140.36,164.78,37.0,357.3,264.25,1742294.0,1160709.0,46.0,5941004.0,59.0,0.0214,0.0083,36.0,56.0,0.0003,47.0,418526.0,703,1880235.0
0.0207,42.0,16.95,5.0,104.91,47.53,6514880.0,0.0006,1619.56,16.0,181.58,0.0059,607314.0,13842221.0,131244.0,52.0,0.0094,0.0005,0.0075,140.43,164.98,37.0,358.19,265.0,1752262.0,1165837.0,47.0,5952431.0,59.0,0.0219,0.0083,36.0,56.0,0.0009,49.0,420326.0,704,1886042.0
0.0191,42.0,16.97,5.0,105.12,47.52,6595526.0,0.0021,1625.24,16.0,181.77,0.0024,614588.0,13907769.0,131844.0,52.0,0.0085,0.0026,0.0065,140.9,165.28,37.0,358.72,265.82,1756667.0,1176373.0,47.0,5992404.0,59.0,0.0253,0.0086,36.0,56.0,0.0029,49.0,421226.0,705,1908830.0
0.0198,42.0,16.98,5.0,105.02,47.52,6628849.0,0.0012,1624.56,16.0,181.84,0.0028,618070.0,13944915.0,131844.0,52.0,0.0076,0.0018,0.0061,140.65,165.15,37.0,358.41,265.61,1762539.0,1180170.0,47.0,6009787.0,59.0,0.0235,0.0086,36.0,56.0,0.0019,49.0,424626.0,706,1915411.0
0.0205,42.0,16.98,5.0,104.92,47.43,6652206.0,0.0007,1621.18,16.0,181.71,0.0049,620470.0,13979985.0,133644.0,52.0,0.0076,0.0004,0.0069,140.55,165.04,37.0,358.22,265.04,1765735.0,1187313.0,47.0,6027427.0,59.0,0.0228,0.0104,36.0,56.0,0.0009,48.0,425926.0,707,1921334.0
0.0196,42.0,16.97,5.0,105.0,47.47,6687685.0,0.0008,1622.97,16.0,181.86,0.0038,624892.0,14021862.0,133844.0,52.0,0.0085,0.0004,0.0056,140.75,165.19,37.0,358.25,265.25,1770036.0,1189843.0,47.0,6060088.0,59.0,0.0243,0.0096,36.0,56.0,0.0017,48.0,431729.0,708,1923555.0
0.0203,42.0,16.97,5.0,104.92,47.41,6709761.0,0.0007,1619.9,16.0,181.9,0.0057,632074.0,14076012.0,134444.0,52.0,0.0082,0.0021,0.0058,140.58,165.07,37.0,357.7,264.59,1774086.0,1194405.0,47.0,6078026.0,59.0,0.023,0.0108,36.0,56.0,0.0009,48.0,434029.0,709,1931623.0
0.0207,42.0,17.01,5.0,104.95,47.41,6727558.0,0.0023,1620.44,16.0,181.98,0.0053,638160.0,14100245.0,134444.0,52.0,0.0061,0.0019,0.0054,140.53,165.0,37.0,357.13,264.64,1778186.0,1195628.0,47.0,6087382.0,59.0,0.0226,0.0108,36.0,56.0,0.0012,48.0,445313.0,710,1935762.0
0.0198,42.0,17.01,5.0,104.94,47.44,6760293.0,0.0001,1623.04,16.0,182.06,0.0037,642976.0,14146134.0,135044.0,52.0,0.0058,0.0003,0.0049,140.67,165.16,37.0,358.0,265.05,1784740.0,1197108.0,47.0,6112818.0,59.0,0.0237,0.0102,36.0,56.0,0.0011,48.0,452713.0,711,1941407.0
0.0202,42.0,17.0,5.0,104.97,47.53,6783197.0,0.0007,1625.01,16.0,182.02,0.0025,647976.0,14193420.0,135244.0,52.0,0.0064,0.0002,0.0051,140.66,165.09,37.0,358.22,265.2,1789293.0,1201092.0,47.0,6122002.0,59.0,0.0236,0.0083,36.0,56.0,0.0013,48.0,454213.0,712,1949056.0
0.0204,42.0,16.99,5.0,104.84,47.53,6811510.0,0.0013,1624.02,16.0,181.96,0.0031,651328.0,14222945.0,135244.0,52.0,0.0073,0.0033,0.0055,140.66,165.05,37.0,358.44,264.26,1793088.0,1202764.0,47.0,6135278.0,59.0,0.0236,0.0083,36.0,56.0,0.0002,49.0,456913.0,713,1958329.0
0.0195,42.0,16.98,5.0,104.97,47.44,6841471.0,0.0024,1623.5,16.0,181.88,0.0035,654728.0,14277715.0,136644.0,52.0,0.0076,0.0034,0.0059,140.57,165.2,37.0,358.84,264.23,1796288.0,1205853.0,47.0,6150654.0,59.0,0.0229,0.0102,36.0,56.0,0.0014,49.0,462795.0,714,1963529.0
0.0188,42.0,17.02,5.0,105.1,47.47,6876511.0,0.0035,1626.92,16.0,181.89,0.0013,658512.0,14323249.0,137444.0,52.0,0.0056,0.0012,0.0059,140.8,165.33,37.0,359.2,264.84,1804476.0,1208712.0,47.0,6157732.0,59.0,0.0245,0.0096,36.0,56.0,0.0027,49.0,474856.0,715,1973952.0
0.0193,42.0,16.99,5.0,105.0,47.46,6912389.0,0.0015,1621.27,16.0,181.79,0.0048,658712.0,14350044.0,139644.0,52.0,0.007,0.0029,0.0064,140.63,165.24,37.0,358.5,264.36,1806676.0,1213093.0,46.0,6167507.0,59.0,0.0234,0.0097,36.0,56.0,0.0017,48.0,490566.0,716,1987868.0
0.0195,42.0,16.99,5.0,104.92,47.47,6935157.0,0.002,1621.09,16.0,181.75,0.0049,661216.0,14388783.0,140044.0,52.0,0.007,0.0025,0.0066,140.54,165.2,37.0,358.7,264.47,1809493.0,1215587.0,46.0,6185942.0,59.0,0.0227,0.0096,36.0,56.0,0.001,48.0,498566.0,717,1992052.0
0.0205,42.0,16.93,5.0,104.66,47.2,6967245.0,0.0012,1615.91,16.0,181.59,0.0081,668016.0,14457205.0,140844.0,52.0,0.0105,0.0048,0.0075,140.14,165.04,37.0,357.54,263.87,1817694.0,1222992.0,46.0,6206440.0,59.0,0.0198,0.0152,36.0,56.0,0.0015,48.0,503566.0,718,1996074.0
0.0208,42.0,16.92,5.0,104.64,47.2,6993965.0,0.0006,1612.0,16.0,181.36,0.0105,672616.0,14508851.0,140844.0,52.0,0.0111,0.0056,0.0087,140.16,164.98,37.0,357.76,263.65,1824079.0,1231612.0,47.0,6228653.0,59.0,0.0199,0.0152,36.0,56.0,0.0017,49.0,503966.0,719,2001575.0
0.0197,42.0,16.93,5.0,104.7,47.19,7032919.0,0.0,1613.81,16.0,181.45,0.0094,675836.0,14558912.0,141612.0,52.0,0.0105,0.004,0.0083,140.17,165.17,37.0,357.95,264.08,1826146.0,1234498.0,47.0,6242254.0,59.0,0.02,0.0154,36.0,56.0,0.0011,49.0,506066.0,720,2007181.0
0.0208,42.0,16.92,5.0,104.55,47.21,7053966.0,0.001,1611.11,16.0,181.45,0.0111,678236.0,14597650.0,141812.0,52.0,0.0111,0.0053,0.0083,140.02,164.98,37.0,357.61,263.73,1829281.0,1238734.0,47.0,6264506.0,59.0,0.0189,0.015,36.0,56.0,0.0026,49.0,509613.0,721,2009642.0
0.0218,42.0,16.91,5.0,104.53,47.21,7077259.0,0.0007,1608.0,16.0,181.34,0.013,680436.0,14655621.0,141812.0,52.0,0.0117,0.0057,0.0089,140.01,164.82,37.0,357.7,263.63,1830763.0,1241944.0,48.0,6274035.0,59.0,0.0188,0.015,36.0,56.0,0.0028,46.0,512091.0,722,2014747.0
0.0233,42.0,16.91,5.0,104.38,47.07,7127368.0,0.0036,1603.02,16.0,181.36,0.016,686844.0,14720199.0,142012.0,52.0,0.0117,0.0074,0.0087,139.91,164.57,37.0,356.69,263.19,1835003.0,1246994.0,48.0,6294590.0,59.0,0.0181,0.0179,36.0,56.0,0.0044,46.0,514791.0,723,2022100.0
0.0234,42.0,16.91,5.0,104.36,47.07,7169117.0,0.0026,1603.84,16.0,181.29,0.0155,689644.0,14818162.0,142012.0,52.0,0.0117,0.0066,0.0091,139.82,164.54,37.0,357.03,263.39,1843753.0,1250091.0,48.0,6309058.0,59.0,0.0175,0.0179,36.0,56.0,0.0044,46.0,522431.0,724,2029124.0
0.0227,42.0,16.91,5.0,104.46,47.09,7201660.0,0.0022,1607.39,16.0,181.31,0.0133,693244.0,14862342.0,142212.0,52.0,0.0117,0.0054,0.009,139.76,164.66,37.0,357.18,263.7,1847053.0,1251738.0,50.0,6321886.0,59.0,0.017,0.0175,36.0,56.0,0.0035,50.0,524531.0,725,2036277.0
0.0229,42.0,16.91,5.0,104.43,47.04,7227406.0,0.0054,1607.85,16.0,181.33,0.0131,694464.0,14901806.0,143412.0,52.0,0.0117,0.0037,0.0089,139.74,164.64,37.0,356.02,264.16,1854003.0,1254612.0,50.0,6331731.0,59.0,0.0169,0.0186,36.0,56.0,0.0037,50.0,526847.0,726,2051465.0
0.0216,42.0,16.93,5.0,104.58,47.06,7253435.0,0.0021,1610.92,16.0,181.48,0.0112,696734.0,14956010.0,144412.0,52.0,0.0105,0.0021,0.0081,139.79,164.85,37.0,357.23,264.59,1852105.0,1258642.0,50.0,6355414.0,59.0,0.0172,0.0182,36.0,56.0,0.0023,50.0,527247.0,727,2055115.0
0.0214,42.0,16.93,5.0,104.68,47.07,7270313.0,0.0006,1612.34,17.0,181.57,0.0103,700634.0,14988631.0,144812.0,52.0,0.0105,0.002,0.0076,139.89,164.89,37.0,357.74,264.61,1862305.0,1262415.0,50.0,6363788.0,59.0,0.018,0.0179,36.0,56.0,0.0013,51.0,529747.0,728,2058240.0
0.0214,42.0,16.94,5.0,104.57,47.08,7305217.0,0.001,1611.76,17.0,181.61,0.0107,703234.0,15030064.0,145012.0,52.0,0.0102,0.0037,0.0074,139.67,164.88,37.0,357.61,264.15,1865650.0,1266448.0,50.0,6376635.0,59.0,0.0164,0.0177,36.0,56.0,0.0024,51.0,533762.0,729,2066994.0
0.021,42.0,16.94,5.0,104.59,47.08,7333526.0,0.0013,1610.01,17.0,181.68,0.0117,704834.0,15063355.0,145012.0,52.0,0.0099,0.0031,0.007,139.64,164.95,37.0,357.5,264.31,1866530.0,1267138.0,50.0,6385133.0,59.0,0.0162,0.0177,36.0,56.0,0.0022,51.0,534962.0,730,2068994.0
0.0218,42.0,16.93,5.0,104.52,47.08,7346715.0,0.0024,1609.99,17.0,181.64,0.0117,705634.0,15096791.0,145012.0,52.0,0.0108,0.0036,0.0072,139.55,164.82,37.0,357.12,264.18,1867920.0,1269140.0,51.0,6396082.0,59.0,0.0155,0.0177,36.0,56.0,0.0029,50.0,537562.0,731,2071846.0
0.0205,42.0,16.93,5.0,104.66,47.16,7361567.0,0.0025,1611.2,17.0,181.76,0.011,706634.0,15136481.0,145212.0,52.0,0.0105,0.0031,0.0066,139.45,165.04,37.0,357.08,264.31,1868020.0,1271913.0,51.0,6427099.0,59.0,0.0148,0.0161,36.0,56.0,0.0015,50.0,538862.0,732,2076987.0
0.0194,42.0,16.96,5.0,104.79,47.16,7382977.0,0.0004,1612.91,17.0,181.84,0.01,710710.0,15171038.0,145212.0,52.0,0.0088,0.0005,0.0061,139.66,165.22,37.0,357.83,265.01,1868760.0,1273797.0,51.0,6474677.0,59.0,0.0163,0.0161,36.0,56.0,0.0003,50.0,540062.0,733,2091623.0
0.019,42.0,16.98,4.0,104.9,47.22,7403732.0,0.0017,1616.15,17.0,181.97,0.008,716910.0,15212325.0,145852.0,52.0,0.0079,0.0,0.0054,139.77,165.29,37.0,358.59,265.13,1875895.0,1278032.0,50.0,6492077.0,59.0,0.017,0.0149,36.0,56.0,0.0008,52.0,542362.0,734,2093323.0
0.0194,42.0,16.97,4.0,104.75,47.24,7436831.0,0.0009,1614.29,17.0,181.93,0.0091,719910.0,15245702.0,146252.0,52.0,0.0085,0.0015,0.0057,139.69,165.22,37.0,358.3,264.73,1878995.0,1279931.0,50.0,6506105.0,59.0,0.0165,0.0144,36.0,56.0,0.0006,52.0,544109.0,735,2098300.0
0.0205,42.0,16.95,4.0,104.61,47.27,7481468.0,0.001,1611.37,17.0,181.72,0.0109,727810.0,15336412.0,146852.0,52.0,0.0094,0.0019,0.0068,139.36,165.01,37.0,358.34,264.64,1884277.0,1287208.0,49.0,6538784.0,59.0,0.0141,0.0138,36.0,56.0,0.002,51.0,548489.0,737,2110874.0
0.0207,42.0,16.94,4.0,104.54,47.24,7497521.0,0.0004,1610.49,17.0,181.6,0.0114,734304.0,15363473.0,147252.0,52.0,0.0102,0.0027,0.0074,139.19,165.01,37.0,357.81,264.43,1885577.0,1288998.0,49.0,6575327.0,59.0,0.0129,0.0145,36.0,56.0,0.0027,51.0,549489.0,737,2115024.0
0.02,42.0,16.95,4.0,104.51,47.24,7517662.0,0.0007,1609.17,17.0,181.58,0.0123,737838.0,15388576.0,147252.0,52.0,0.0096,0.0023,0.0075,139.37,165.12,37.0,357.7,264.53,1885677.0,1291298.0,49.0,6583927.0,59.0,0.0142,0.0145,36.0,56.0,0.003,51.0,550389.0,738,2121182.0
0.021,42.0,16.9,5.0,104.38,47.2,7542206.0,0.0011,1606.0,17.0,181.44,0.0142,740838.0,15415434.0,147452.0,52.0,0.0123,0.0055,0.0083,139.21,164.95,37.0,357.56,263.69,1887302.0,1294649.0,49.0,6604298.0,59.0,0.013,0.0152,36.0,56.0,0.0042,51.0,562864.0,739,2133942.0
0.0204,42.0,16.91,5.0,104.36,47.27,7559708.0,0.001,1608.35,17.0,181.36,0.0128,741238.0,15450962.0,148252.0,52.0,0.0117,0.0042,0.0087,139.44,165.05,37.0,357.6,264.03,1888813.0,1296449.0,49.0,6614413.0,59.0,0.0147,0.0138,36.0,56.0,0.0044,51.0,565364.0,740,2137740.0
0.021,42.0,16.92,5.0,104.29,47.2,7577015.0,0.0015,1607.85,17.0,181.2,0.0131,741638.0,15489866.0,148452.0,52.0,0.0114,0.0054,0.0096,139.28,164.95,37.0,357.42,263.72,1890913.0,1297854.0,49.0,6627850.0,59.0,0.0135,0.0152,36.0,56.0,0.0051,51.0,566935.0,741,2143867.0
0.0215,42.0,16.93,5.0,104.25,47.2,7595271.0,0.002,1606.08,17.0,181.28,0.0141,744478.0,15525880.0,148652.0,52.0,0.0108,0.0086,0.0092,139.19,164.86,37.0,357.26,262.85,1892627.0,1298692.0,48.0,6634344.0,59.0,0.0129,0.0152,36.0,56.0,0.0054,51.0,569035.0,742,2159192.0
0.0214,42.0,16.92,5.0,104.3,47.15,7613465.0,0.0037,1606.0,17.0,181.31,0.0142,747888.0,15557547.0,149252.0,52.0,0.0114,0.0075,0.009,139.12,164.88,37.0,356.65,263.14,1897227.0,1299292.0,48.0,6641464.0,59.0,0.0124,0.0163,36.0,56.0,0.005,51.0,571235.0,743,2162572.0
0.0223,42.0,16.91,5.0,104.32,47.15,7636096.0,0.0041,1605.0,17.0,181.35,0.0148,749888.0,15607513.0,149252.0,52.0,0.0117,0.0077,0.0088,139.12,164.74,37.0,356.49,263.11,1900227.0,1302699.0,48.0,6664019.0,59.0,0.0124,0.0163,36.0,56.0,0.0048,51.0,573035.0,744,2167522.0
0.0219,42.0,16.93,5.0,104.35,47.11,7653224.0,0.0028,1601.85,17.0,181.59,0.0167,751480.0,15750100.0,149852.0,52.0,0.0105,0.0078,0.0076,139.18,164.8,37.0,356.95,263.08,1902904.0,1305717.0,48.0,6678436.0,59.0,0.0128,0.0171,36.0,56.0,0.0045,50.0,574135.0,745,2172162.0
0.0202,42.0,16.95,5.0,104.59,47.11,7681963.0,0.0026,1604.99,17.0,181.72,0.0148,752680.0,15784389.0,149852.0,52.0,0.0094,0.007,0.0068,139.38,165.08,37.0,357.04,263.28,1906218.0,1308383.0,48.0,6707450.0,59.0,0.0143,0.0171,36.0,56.0,0.0022,50.0,575335.0,746,2177643.0
0.022,42.0,16.93,5.0,104.43,47.21,7701000.0,0.0041,1601.72,17.0,181.68,0.0168,755180.0,15841532.0,150252.0,52.0,0.0105,0.0085,0.007,139.21,164.79,37.0,356.5,262.88,1907718.0,1312627.0,48.0,6714339.0,59.0,0.013,0.015,36.0,56.0,0.0037,50.0,577259.0,747,2182529.0
0.0215,42.0,16.95,5.0,104.59,47.21,7719639.0,0.0034,1602.67,17.0,181.77,0.0162,756580.0,15870109.0,150252.0,52.0,0.0094,0.007,0.0065,139.29,164.86,37.0,356.74,263.28,1908618.0,1318458.0,48.0,6723107.0,59.0,0.0136,0.015,36.0,56.0,0.0022,51.0,578259.0,748,2188750.0
0.0225,42.0,16.94,5.0,104.44,47.21,7739907.0,0.0035,1601.35,17.0,181.78,0.0171,758380.0,15914119.0,150252.0,52.0,0.0099,0.0072,0.0064,139.05,164.71,37.0,356.73,263.23,1908918.0,1321412.0,48.0,6734916.0,59.0,0.0119,0.015,36.0,56.0,0.0036,51.0,579034.0,749,2190622.0
0.0219,42.0,16.94,5.0,104.44,47.21,7774751.0,0.0034,1602.26,17.0,181.73,0.0165,758980.0,15992013.0,150452.0,52.0,0.0102,0.0071,0.0067,139.06,164.8,37.0,356.76,263.25,1911618.0,1322525.0,48.0,6744759.0,59.0,0.0119,0.015,36.0,56.0,0.0037,51.0,579334.0,750,2194946.0
0.0195,42.0,16.94,5.0,104.67,47.21,7798725.0,0.0025,1604.35,17.0,181.73,0.0152,763768.0,16080732.0,150652.0,52.0,0.0099,0.0043,0.0067,139.36,165.21,37.0,357.06,264.01,1915483.0,1325497.0,49.0,6756268.0,59.0,0.0141,0.015,36.0,56.0,0.0014,50.0,579734.0,751,2199954.0
0.0172,42.0,16.97,5.0,104.74,47.23,7811089.0,0.0022,1610.91,17.0,181.6,0.0112,765368.0,16208738.0,150852.0,52.0,0.0085,0.0038,0.0074,139.36,165.59,37.0,357.18,264.12,1917183.0,1334722.0,49.0,6771123.0,59.0,0.0141,0.0146,36.0,56.0,0.0008,50.0,581634.0,752,2204695.0
0.0184,42.0,16.94,5.0,104.65,47.23,7830349.0,0.0027,1608.21,17.0,181.53,0.0128,769604.0,16272120.0,150852.0,52.0,0.0102,0.0052,0.0078,139.14,165.39,37.0,357.0,263.76,1918783.0,1338899.0,49.0,6778843.0,62.0,0.0125,0.0146,36.0,50.0,0.0016,50.0,585293.0,753,2212427.0
0.0148,40.0,16.96,5.0,104.72,47.22,7857388.0,0.0026,1609.71,17.0,181.54,0.0119,775316.0,16432985.0,151052.0,48.0,0.0091,0.0037,0.0078,139.17,165.99,38.0,357.03,264.16,1920204.0,1340999.0,48.0,6794783.0,62.0,0.0127,0.0148,37.0,50.0,0.001,51.0,585793.0,754,2214641.0
0.0129,40.0,16.96,5.0,104.78,47.21,7878246.0,0.0021,1610.0,17.0,181.58,0.0117,778034.0,16546748.0,151452.0,48.0,0.0091,0.0033,0.0076,139.23,166.32,38.0,357.2,264.26,1921331.0,1342956.0,48.0,6805912.0,62.0,0.0132,0.015,37.0,50.0,0.0004,51.0,585993.0,755,2216746.0
0.0103,40.0,16.97,5.0,104.95,47.21,7920875.0,0.0017,1613.06,17.0,181.68,0.0099,788402.0,16712792.0,152252.0,48.0,0.0082,0.0002,0.007,139.41,166.75,38.0,358.58,265.2,1929701.0,1349602.0,48.0,6836560.0,62.0,0.0145,0.015,37.0,50.0,0.0012,51.0,588293.0,756,2224320.0
0.0077,40.0,17.0,5.0,105.24,47.28,7967908.0,0.0029,1620.0,16.0,181.95,0.0056,802316.0,16933034.0,152452.0,48.0,0.0064,0.0017,0.0055,139.79,167.2,38.0,358.99,265.58,1935851.0,1357104.0,45.0,6891617.0,62.0,0.0172,0.0136,37.0,50.0,0.004,48.0,591593.0,757,2240298.0
0.0074,40.0,16.99,5.0,105.43,47.36,8020115.0,0.0029,1624.53,16.0,182.07,0.0028,803916.0,17070815.0,152652.0,48.0,0.0073,0.0039,0.0049,139.93,167.25,38.0,359.0,266.18,1945614.0,1365238.0,45.0,6929981.0,62.0,0.0183,0.0119,37.0,50.0,0.0058,48.0,594593.0,758,2251810.0
0.0086,40.0,16.99,5.0,105.46,47.35,8099719.0,0.0026,1619.64,16.0,182.0,0.0058,805006.0,17213441.0,153652.0,48.0,0.007,0.0027,0.0052,139.95,167.04,38.0,358.9,265.85,1948576.0,1372552.0,45.0,6962026.0,62.0,0.0184,0.0121,37.0,50.0,0.0061,48.0,595693.0,759,2257617.0
0.0078,40.0,17.0,5.0,105.51,47.35,8128262.0,0.0017,1620.97,16.0,182.05,0.005,805944.0,17307173.0,153652.0,48.0,0.0067,0.0032,0.005,140.03,167.18,38.0,358.56,265.99,1955625.0,1376770.0,46.0,6995910.0,62.0,0.019,0.0121,37.0,50.0,0.0066,48.0,595793.0,760,2267234.0
