AAPL percent,boston humidity,WEN price,microsoft trend,MSFT price,SHAK price,MSFT volume,TSLA percent,AMZN price,apple trend,MCD price,AMZN percent,MCD volume,AAPL volume,SHAK volume,new york city humidity,WEN percent,NFLX percent,MCD percent,FB price,AAPL price,boston temperature,TSLA price,NFLX price,TSLA volume,AMZN volume,amazon trend,FB volume,los angeles temperature,FB percent,SHAK percent,new york city temperature,los angeles humidity,MSFT percent,facebook trend,WEN volume,minutes,NFLX volume
0.0118,54.0,17.0,6.0,109.43,45.59,3688782.0,0.0095,1655.44,16.0,185.84,0.0049,342062.0,4740449.0,54834.0,76.0,0.0018,0.0028,0.0129,144.4,171.1,28.0,370.1,273.91,1310133.0,540584.0,45.0,2355615.0,54.0,0.0007,0.007,34.0,69.0,0.0032,48.0,160942.0,644,1208702.0
0.0133,54.0,17.03,6.0,109.67,45.7,3726796.0,0.0101,1658.78,16.0,186.1,0.0029,352708.0,4777932.0,56034.0,76.0,0.0003,0.0012,0.0143,144.63,171.35,28.0,370.3,275.21,1315517.0,548045.0,45.0,2377305.0,54.0,0.0009,0.0046,34.0,69.0,0.0054,47.0,161842.0,645,1215803.0
0.0135,54.0,17.02,6.0,109.58,45.7,3758638.0,0.01,1660.91,16.0,186.09,0.0016,353508.0,4808728.0,56034.0,76.0,0.0006,0.0015,0.0142,144.54,171.38,28.0,370.27,275.3,1317987.0,552487.0,45.0,2383346.0,54.0,0.0003,0.0046,34.0,69.0,0.0046,47.0,162242.0,646,1221774.0
0.0122,54.0,17.01,6.0,109.4,45.88,3792438.0,0.0072,1659.19,16.0,185.98,0.0026,357464.0,4870710.0,56434.0,76.0,0.0012,0.0021,0.0136,144.61,171.16,28.0,369.25,275.47,1334657.0,560713.0,45.0,2399504.0,54.0,0.0008,0.0008,34.0,69.0,0.0029,47.0,163142.0,647,1243843.0
0.011,54.0,17.0,6.0,109.27,45.88,3837179.0,0.0073,1656.92,16.0,185.79,0.004,362614.0,4955019.0,56434.0,76.0,0.0018,0.0005,0.0126,144.45,170.96,28.0,369.27,275.02,1350255.0,565524.0,45.0,2431717.0,54.0,0.0003,0.0008,34.0,69.0,0.0017,48.0,165042.0,648,1259652.0
0.0119,54.0,17.02,6.0,109.33,45.75,3857374.0,0.0073,1656.24,16.0,185.77,0.0044,366056.0,4993422.0,57080.0,76.0,0.0006,0.0012,0.0125,144.42,171.11,28.0,369.29,274.5,1363390.0,570935.0,45.0,2434694.0,54.0,0.0006,0.0036,34.0,69.0,0.0023,48.0,166142.0,649,1268946.0
0.0115,54.0,17.01,6.0,109.21,45.75,3877086.0,0.0061,1655.51,16.0,185.7,0.0048,368656.0,5056310.0,57680.0,76.0,0.0012,0.0054,0.0121,144.25,171.04,28.0,368.82,273.4,1373860.0,577757.0,45.0,2446429.0,54.0,0.0017,0.0035,34.0,69.0,0.0012,48.0,168842.0,650,1274426.0
0.0102,54.0,16.99,6.0,109.03,45.76,3975911.0,0.0056,1652.36,16.0,185.79,0.0067,369854.0,5114474.0,58296.0,76.0,0.0023,0.0066,0.0126,143.66,170.82,28.0,368.67,273.07,1388365.0,586759.0,45.0,2537635.0,54.0,0.0058,0.0033,34.0,69.0,0.0005,49.0,170642.0,651,1288763.0
0.0098,54.0,16.99,6.0,108.95,45.76,4007566.0,0.0062,1652.01,16.0,185.74,0.0069,372344.0,5144798.0,58296.0,76.0,0.0023,0.0081,0.0123,143.95,170.76,28.0,368.88,272.66,1396560.0,592197.0,45.0,2560674.0,54.0,0.0038,0.0033,34.0,69.0,0.0012,49.0,171942.0,652,1304093.0
0.0092,54.0,17.0,6.0,108.85,45.76,4051807.0,0.0055,1651.73,16.0,185.69,0.0071,373858.0,5170536.0,58296.0,76.0,0.0018,0.0073,0.012,143.85,170.65,28.0,368.63,272.87,1414176.0,597952.0,45.0,2575963.0,54.0,0.0045,0.0033,34.0,69.0,0.0021,49.0,172342.0,653,1311962.0
0.0094,54.0,16.99,6.0,108.69,45.76,4094667.0,0.0046,1652.04,16.0,185.54,0.0069,377072.0,5223373.0,58296.0,76.0,0.0023,0.0089,0.0112,143.83,170.7,28.0,368.3,272.45,1422695.0,609341.0,45.0,2608754.0,54.0,0.0047,0.0033,34.0,69.0,0.0036,48.0,174342.0,654,1328484.0
0.011,54.0,17.02,6.0,108.84,45.87,4139856.0,0.0053,1655.93,16.0,185.72,0.0046,381844.0,5296348.0,58496.0,76.0,0.0006,0.0074,0.0122,144.01,170.96,28.0,368.54,272.85,1436781.0,613768.0,45.0,2627849.0,54.0,0.0034,0.0009,34.0,69.0,0.0022,48.0,176542.0,655,1334900.0
0.0115,54.0,17.03,6.0,108.84,45.87,4170397.0,0.0061,1654.14,16.0,185.77,0.0057,382444.0,5344515.0,58496.0,76.0,0.0003,0.0069,0.0125,143.91,171.05,28.0,368.85,272.99,1441653.0,616505.0,45.0,2644060.0,54.0,0.0041,0.0009,34.0,69.0,0.0022,48.0,177042.0,656,1342874.0
0.0124,54.0,17.01,6.0,109.19,45.87,4246234.0,0.0082,1657.75,15.0,185.85,0.0035,388604.0,5466736.0,58496.0,76.0,0.0012,0.0053,0.0129,144.2,171.2,28.0,369.6,273.41,1457912.0,629171.0,45.0,2660598.0,54.0,0.0021,0.0009,34.0,69.0,0.001,47.0,182542.0,658,1366076.0
0.0134,54.0,17.01,6.0,109.13,45.9,4278321.0,0.0101,1658.53,15.0,185.78,0.003,389704.0,5495737.0,59496.0,76.0,0.0015,0.0043,0.0125,144.21,171.36,28.0,370.3,273.71,1465061.0,637284.0,45.0,2663848.0,54.0,0.002,0.0002,34.0,69.0,0.0005,47.0,184942.0,659,1371533.0
0.0137,54.0,17.0,6.0,109.15,45.9,4300489.0,0.0096,1658.0,15.0,185.75,0.0033,391496.0,5547565.0,59496.0,76.0,0.0018,0.0014,0.0124,144.21,171.41,28.0,370.13,274.49,1473325.0,641937.0,45.0,2679594.0,54.0,0.002,0.0002,34.0,69.0,0.0006,47.0,189877.0,660,1381014.0
0.0126,54.0,16.97,5.0,109.09,45.83,4324026.0,0.01,1655.0,16.0,185.68,0.0051,393312.0,5575388.0,59696.0,76.0,0.0035,0.0038,0.012,144.22,171.24,28.0,370.25,273.83,1477720.0,644327.0,40.0,2687709.0,54.0,0.0019,0.0017,34.0,69.0,0.0001,40.0,193408.0,661,1384015.0
0.0124,54.0,16.98,5.0,109.09,45.76,4345783.0,0.0088,1654.57,16.0,185.58,0.0054,395154.0,5598831.0,60496.0,76.0,0.0029,0.0048,0.0114,144.09,171.2,28.0,369.84,273.55,1482160.0,645227.0,40.0,2692900.0,54.0,0.0028,0.0034,34.0,69.0,0.0001,40.0,194508.0,662,1387768.0
0.0119,54.0,16.97,5.0,108.99,45.79,4364361.0,0.0082,1653.21,16.0,185.47,0.0062,398954.0,5639749.0,62296.0,76.0,0.0035,0.0072,0.0108,143.8,171.12,28.0,369.6,272.69,1487445.0,647473.0,40.0,2713078.0,54.0,0.0048,0.0026,34.0,69.0,0.0008,40.0,195548.0,663,1398239.0
