Approx net worth,Base case net worth,Difference
102964876.68999992,102964650.0,226.68999992311
102965031.94999993,102964810.0,221.94999992847443
102967449.91999991,102967220.0,229.91999991238117
102966969.01999992,102966740.0,229.01999992132187
102967300.32999991,102967070.0,230.3299999088049
102966455.0299999,102966230.0,225.02999989688396
102965496.42999987,102965270.0,226.4299998730421
102963477.20999987,102963260.0,217.2099998742342
102964569.02999984,102964340.0,229.02999983727932
102963226.88999985,102963010.0,216.88999985158443
102964700.73999983,102964460.0,240.7399998307228
102966574.27999984,102966300.0,274.2799998372793
102967267.75999984,102966980.0,287.75999984145164
102967569.21999983,102967280.0,289.21999983489513
102967264.16999984,102966970.0,294.16999983787537
102963773.74999982,102963520.0,253.74999982118607
102963000.67999981,102962750.0,250.67999981343746
102964929.43999983,102964650.0,279.43999983370304
102967394.31999984,102967090.0,304.31999984383583
102969766.55999985,102969440.0,326.5599998533726
102970633.47999984,102970300.0,333.47999984025955
102968701.37999982,102968380.0,321.3799998164177
102966338.96999979,102966050.0,288.96999979019165
102964957.4299998,102964670.0,287.4299997985363
102966140.64999977,102965830.0,310.6499997675419
102967737.52999978,102967410.0,327.5299997776747
102967563.9199998,102967240.0,323.9199997931719
102967459.0999998,102967120.0,339.09999980032444
102963432.79999982,102963140.0,292.79999981820583
102963041.61999983,102962740.0,301.61999982595444
102963199.1099998,102962890.0,309.10999980568886
102965418.36999981,102965090.0,328.3699998110533
102967628.2299998,102967250.0,378.22999979555607
102973882.16999981,102973450.0,432.16999980807304
102972554.4599998,102972140.0,414.4599997997284
102973747.99999979,102973320.0,427.99999979138374
102972953.61999978,102972540.0,413.61999978125095
102974693.53999978,102974270.0,423.5399997830391
102972352.88999978,102971940.0,412.88999977707863
102977289.6699998,102976840.0,449.6699997931719
102981232.63999978,102980770.0,462.63999977707863
102980363.8399998,102979910.0,453.83999979496
102983709.29999977,102983250.0,459.29999977350235
102983445.3399998,102983010.0,435.33999979496
102980789.10999982,102980380.0,409.10999982059
102980113.90999982,102979710.0,403.9099998176098
102980569.28999981,102980170.0,399.2899998128414
102979298.70999981,102978890.0,408.70999981462955
102977411.38999982,102977010.0,401.3899998217821
102971918.14999983,102971540.0,378.14999982714653
102972385.16999982,102972020.0,365.1699998229742
102971421.1899998,102971050.0,371.1899998039007
102970078.1699998,102969710.0,368.1699997931719
102970620.7699998,102970240.0,380.7699998021126
102973700.8699998,102973300.0,400.8699997961521
102969210.20999978,102968840.0,370.20999978482723
102968143.4499998,102967780.0,363.449999794364
102967711.5299998,102967370.0,341.52999979257584
102970461.69999978,102970080.0,381.6999997794628
102970213.37999979,102969830.0,383.3799997866154
102969898.77999981,102969510.0,388.779999807477
102969399.21999979,102969010.0,389.21999979019165
102966925.33999978,102966550.0,375.33999978005886
102967860.23999979,102967480.0,380.2399997860193
102961970.79999979,102961660.0,310.7999997884035
102964302.6399998,102963970.0,332.63999980688095
102964793.88999982,102964460.0,333.8899998217821
102961612.8299998,102961330.0,282.82999980449677
102964620.8099998,102964290.0,330.80999979376793
102964213.7699998,102963890.0,323.7699998021126
102965585.4199998,102965240.0,345.4199997931719
102964484.23999982,102964160.0,324.23999981582165
102965268.18999982,102964930.0,338.1899998188019
102964810.06999983,102964470.0,340.06999982893467
102962386.39999983,102962080.0,306.39999982714653
102964884.81999983,102964540.0,344.81999982893467
