Approx net worth,Base case net worth,Difference
102893448.46000004,102893360.0,88.46000003814697
102896616.08000006,102896450.0,166.0800000578165
102893762.12000006,102893670.0,92.12000006437302
102899337.58000007,102899130.0,207.58000007271767
102907738.41000006,102907340.0,398.41000005602837
102906105.75000006,102905740.0,365.75000005960464
102901337.86000004,102901070.0,267.86000004410744
102904030.94000004,102903710.0,320.9400000423193
102899273.47000004,102899040.0,233.4700000435114
102899330.55000007,102899090.0,240.55000007152557
102903685.87000006,102903370.0,315.870000064373
102906063.49000007,102905700.0,363.4900000691414
102904079.90000004,102903750.0,329.9000000357628
102903935.40000004,102903610.0,325.4000000357628
102908989.26000002,102908570.0,419.2600000202656
102901525.84000003,102901240.0,285.8400000333786
102901411.47000003,102901130.0,281.47000002861023
102893023.89,102892880.0,143.89000000059605
102888713.66,102888670.0,43.65999999642372
102891553.73999998,102891450.0,103.73999997973442
102887595.08999997,102887580.0,15.089999973773956
102884071.98999998,102884150.0,-78.01000002026558
102876854.32,102877100.0,-245.68000000715256
102878033.02000001,102878250.0,-216.97999998927116
102882364.14999999,102882460.0,-95.8500000089407
102882038.49,102882120.0,-81.51000000536442
102887478.36,102887430.0,48.35999999940395
102889822.22,102889720.0,102.2199999988079
102888338.89000002,102888270.0,68.89000001549721
102886720.39000003,102886700.0,20.39000003039837
102885838.88000003,102885830.0,8.88000002503395
102887640.82000004,102887590.0,50.820000037550926
102891505.99000004,102891380.0,125.99000003933907
102896221.91000004,102896000.0,221.9100000411272
102893282.45000006,102893120.0,162.45000006258488
102889345.97000006,102889270.0,75.97000005841255
102887297.55000006,102887250.0,47.55000005662441
102886195.79000005,102886170.0,25.790000051259995
102881254.11000004,102881330.0,-75.88999995589256
102884370.89000006,102884370.0,0.8900000602006912
102882803.65000005,102882830.0,-26.349999949336052
102879801.99000004,102879900.0,-98.00999996066093
102879368.12000002,102879470.0,-101.87999998033047
102878051.56000003,102878190.0,-138.4399999678135
102875612.41000004,102875840.0,-227.5899999588728
102880037.57000004,102880140.0,-102.42999996244907
102875107.28000003,102875350.0,-242.71999996900558
102877169.26000002,102877360.0,-190.73999997973442
102875185.92000002,102875440.0,-254.0799999833107
102876233.08,102876450.0,-216.92000000178814
102880450.49,102880540.0,-89.51000000536442
102887864.14999999,102887700.0,164.1499999910593
102883894.28,102883850.0,44.28000000119209
102886623.95999996,102886500.0,123.95999996364117
102887690.15999998,102887540.0,150.15999998152256
102894113.29999998,102893810.0,303.2999999821186
102903589.97999997,102903030.0,559.97999997437
102909453.21999998,102908740.0,713.2199999839067
102903740.37999997,102903180.0,560.3799999654293
102905244.55999997,102904640.0,604.5599999725819
102911695.18999995,102910950.0,745.1899999529123
102911753.50999995,102911000.0,753.5099999457598
102919621.4099999,102918700.0,921.4099999070168
102917446.3899999,102916560.0,886.3899998962879
102913211.27999991,102912410.0,801.2799999117851
102909041.67999993,102908320.0,721.6799999326468
102913292.00999993,102912490.0,802.0099999308586
102913279.16999996,102912480.0,799.1699999570847
102920039.48999998,102919100.0,939.4899999797344
102924823.22999999,102923800.0,1023.2299999892712
102927467.01,102926400.0,1067.0100000053644
102922882.25,102921900.0,982.25
102923963.41000001,102922980.0,983.4100000113249
102925442.51,102924440.0,1002.5100000053644
102925868.42000002,102924850.0,1018.4200000166893
102923310.16000001,102922340.0,970.1600000113249
102921330.94000003,102920400.0,930.9400000274181
102922596.80000004,102921640.0,956.8000000417233
102923482.13000003,102922530.0,952.130000025034
102920137.79000004,102919220.0,917.7900000363588
102920556.99000004,102919640.0,916.9900000393391
102922950.77000006,102922020.0,930.7700000554323
102921787.19000007,102920860.0,927.1900000721216
102918588.13000008,102917690.0,898.1300000846386
102918515.08000009,102917620.0,895.0800000876188
102913792.00000009,102912990.0,802.000000089407
102912879.18000011,102912090.0,789.1800001114607
